어린이집명,어린이집유형,시설 위도(좌표값),시설 경도(좌표값)
구립 북한산어린이집,국공립,37.611669587,126.9367292736
구립 다음어린이집,국공립,37.6118509164,126.9388765061
구립 사랑가득어린이집,국공립,37.6118509164,126.9388765061
구립 보듬손어린이집,국공립,37.61837419,126.9243105
꿈빛 어린이집,국공립,37.6025107372004,127.029692737917
혜연어린이집,국공립,37.6015623843297,127.037783585727
선경어린이집,국공립,37.6008397322,127.0379632752
은성어린이집,국공립,37.5993148428,127.0392262561
초원어린이집,국공립,37.5981730520148,127.037169254006
종암중앙어린이집,국공립,37.5987399094998,127.033722544035
새날어린이집,국공립,37.600100267582,127.031448688193
종암어린이집,국공립,37.59971923,127.0333242
아트리치어린이집,국공립,37.6107897490361,127.057132575923
래미안숲어린이집,국공립,37.6082129776042,127.054631955129
청명어린이집,국공립,37.6074600537677,127.056381432591
하늘채어린이집,국공립,37.6061902276228,127.06573040875
석관어린이집,국공립,37.61336639,127.0630511
나리어린이집,국공립,37.61015732,127.056657
구립번동어린이집,국공립,37.6383696552597,127.031208214703
구립어린왕자어린이집,국공립,37.6379030694822,127.032417478971
주영광어린이집,국공립,37.63831281,127.0299906
구립번1동어린이집,국공립,37.64130361,127.0295869
구립오동어린이집,국공립,37.6339954871225,127.027095005
구립번2동어린이집,국공립,37.63372973,127.0320216
구립꿈의숲어린이집,국공립,37.6274654943267,127.038742602734
구립해솔어린이집,국공립,37.6252975564064,127.04778965105
참빛어린이집,국공립,37.62633057,127.040085
구립삼성어린이집,국공립,37.6448234245593,127.01822005849
구립짐토피아어린이집,국공립,37.64219223,127.0189366
구립수유2동어린이집,국공립,37.64904493,127.0148746
구립예림어린이집,국공립,37.6436041854117,127.027233018109
구립꿈의숲해링턴어린이집,국공립,37.6188082466608,127.034762356832
구립숲사랑어린이집,국공립,37.6190189718701,127.030240164367
구립꿈의숲캐슬어린이집,국공립,37.6173301661669,127.036290774296
구립슬비어린이집,국공립,37.6148845522385,127.034389592654
구립해아래어린이집,국공립,37.6142851519347,127.035213301041
구립탐구어린이집,국공립,37.61610907,127.0337679
구립해맞이어린이집,국공립,37.62165323,127.0313637
구립송중동어린이집,국공립,37.61396119,127.0351119
늘봄어린이집,국공립,37.6565704031945,127.015321765868
쌍문1동어린이집,국공립,37.64831487,127.0259148
쌍문2동소라어린이집,국공립,37.6587471894822,127.040164143943
쌍문2동어린이집,국공립,37.66111573,127.0376572
쌍문3동빛초롱어린이집,국공립,37.6506588138146,127.032186755456
쌍문3동어린이집,국공립,37.65090089,127.032932
쌍문4동파란꿈나라어린이집,국공립,37.6589666131,127.0293434844
쌍문4동아이천국어린이집,국공립,37.657625456,127.0312740703
쌍문4동리틀모아어린이집,국공립,37.6586671351,127.0307259907
쌍문4동사랑모아어린이집,국공립,37.656631717802,127.029757876024
쌍문4동푸른숲속어린이집,국공립,37.65602608,127.03383
방학1동고은뜰어린이집,국공립,37.6651071232126,127.048775716298
방학1동행복한천사어린이집,국공립,37.6662705193815,127.039760168518
학마을어린이집,국공립,37.6652351772087,127.037356811702
방학1동한슬어린이집,국공립,37.66499601,127.0481528
방학가람어린이집,국공립,37.66412874,127.0364407
방학동행복한어린이집,국공립,37.6614511971203,127.036910645837
방학1동어린이집,국공립,37.66804305,127.0411156
느티나무어린이집,국공립,37.6675379900146,127.034714232487
방아골어린이집,국공립,37.66930235,127.0325788
방학2동어린이집,국공립,37.66245694,127.0320998
은행나무어린이집,국공립,37.6608985218713,127.032022309355
방학3동맑은샘어린이집,국공립,37.6576765160441,127.021525303765
방학3동꿈송이어린이집,국공립,37.6628263698,127.0295354084
원당어린이집,국공립,37.65873752,127.0254273
방학3동어린이집,국공립,37.66122782,127.032415
새나어린이집,국공립,37.6480545805147,127.037338289946
창1동뽀뽀뽀24시어린이집,국공립,37.6499993424,127.0433005707
창1동즐거운어린이집,국공립,37.6461118052,127.0496391845
창동어린이집,국공립,37.64485878,127.0454557
창문어린이집,국공립,37.64901772,127.0361215
반딧불어린이집,국공립,37.6417604275635,127.036229007598
창2동새샘어린이집,국공립,37.64464079,127.0347219
창2동엘리트어린이집,국공립,37.64283172,127.0334253
창2동어린이집,국공립,37.64150866,127.0360247
온유한어린이집,국공립,37.6380634860321,127.04161880709
산들어린이집,국공립,37.6400423029329,127.04153635104
창3동어린이집,국공립,37.63967384,127.0428468
창4동별초롱어린이집,국공립,37.6507501156,127.0495244211
창4동예나동산어린이집,국공립,37.6577850908,127.0492752377
창4동디즈니어린이집,국공립,37.64907,127.05153
창4동아이꿈터어린이집,국공립,37.65978429,127.0481298
창4동사랑어린이집,국공립,37.65085462,127.0525467
창4동한내어린이집,국공립,37.6614988112468,127.045084328678
창4동어린이집,국공립,37.64218592,127.0532324
창5동가인어린이집,국공립,37.6527092620208,127.043941273461
창5동어린이집,국공립,37.65474249,127.0430501
서대문든든어린이집,국공립,37.576176209575,126.916851138358
늘품자연어린이집,국공립,37.5774755919673,126.919668539344
삼성영재어린이집,국공립,37.5779869124949,126.916433087586
예솔어린이집,국공립,37.5780936890464,126.921026366488
꼬마박사어린이집,국공립,37.5759702425614,126.915456123393
행복열매어린이집,국공립,37.5789309008548,126.916712224507
환희어린이집,국공립,37.57821818,126.9239228
아람어린이집,국공립,37.5751720694392,126.91130529952
푸른숲어린이집,국공립,37.5746454142007,126.911874766062
하늘숲어린이집,국공립,37.5747279098,126.9078169254
자연숲어린이집,국공립,37.5730544359026,126.910911611125
맑은숲어린이집,국공립,37.5747279098,126.9078169254
가좌제일어린이집,국공립,37.5765106,126.9073327
도봉1동새꿈 어린이집,국공립,37.67942609,127.044496
도봉1동어린이집,국공립,37.68298087,127.0428586
도봉2동다솜어린이집,국공립,37.6866796726015,127.046658437982
다울어린이집,국공립,37.6731963500309,127.047109069545
도봉2동리틀포도나무어린이집,국공립,37.6844366604088,127.051075591401
도봉2동해솔어린이집,국공립,37.686043,127.04676
도봉2동재롱이어린이집,국공립,37.686043,127.04676
도봉2동도토리어린이집,국공립,37.67961608,127.0464843
도봉2동예광어린이집,국공립,37.6860554735972,127.047341110297
도봉2동오감발달베이비마을어린이집,국공립,37.68186738,127.0469974
도봉2동어린이집,국공립,37.67370539,127.0458186
도봉도선어린이집,국공립,37.67726071,127.0491513
호호어린이집,국공립,37.6190422810628,127.062601319984
현대아이들세상어린이집,국공립,37.6191573710787,127.062196476794
샛별몬테소리어린이집,국공립,37.6216610396,127.0608052968
월계꿈의숲어린이집,국공립,37.6214534493551,127.05365899657
월계1동어린이집,국공립,37.62089128,127.0624152
엄마사랑i어린이집,국공립,37.6166756986729,127.069296192566
사슴어린이집,국공립,37.6323976845,127.0598488135
신나는어린이집,국공립,37.62930946,127.0626199
월계3동어린이집,국공립,37.618725,127.067085
하계현대어린이집,국공립,37.6444939850485,127.072471997488
청솔창의어린이집,국공립,37.6340592252958,127.071000389626
하계어린이집,국공립,37.636977,127.0765289
보람어린이집,국공립,37.64300605,127.0742606
중계행복어린이집,국공립,37.6462010176,127.083215528175
중계어린이집,국공립,37.65003859,127.0807132
중계4동어린이집,국공립,37.65638038,127.0730417
우림해피어린이집,국공립,37.6742870448135,127.056229056091
점프어린이집,국공립,37.6780159301,127.0529115772
또래어린이집,국공립,37.6806824238,127.0538022395
수락예지어린이집,국공립,37.6874759102,127.0535531896
은빛어린이집,국공립,37.6801063913777,127.053487242685
아이맘어린이집,국공립,37.6724201175462,127.050469428858
늘사랑어린이집,국공립,37.68593673,127.0535268
은나래어린이집,국공립,37.682465,127.05677
노원어린이집,국공립,37.67624237,127.0511424
솔바람어린이집,국공립,37.6545979285339,127.06776613595
상계2동어린이집,국공립,37.65846326,127.0633098
서머힐어린이집,국공립,37.65970675,127.0670705
상계5동보듬이나눔이어린이집,국공립,37.66183422,127.068684
벧엘어린이집,국공립,37.6408078117166,127.062679063032
경남삐아제어린이집,국공립,37.63875742,127.062474
아리솔어린이집,국공립,37.64072715,127.0652095
마들어린이집,국공립,37.6475935661063,127.06552481697
평화어린이집,국공립,37.64652062,127.0688355
포레나아이어린이집,국공립,37.6645126721439,127.0626649888
파랑새어린이집,국공립,37.659033345534,127.060963260339
늘푸른어린이집,국공립,37.65945022,127.0648274
숲속푸른아이어린이집,국공립,37.6522520554776,127.059289077907
노원연두어린이집,국공립,37.6430349931717,127.059293082246
윤정어린이집,국공립,37.65042,127.05907
초록어린이집,국공립,37.64235396,127.0566624
구립 늘봄어린이집,국공립,37.6020647026523,126.936107772646
구립 베라힐즈어린이집,국공립,37.6028732781802,126.935991004853
구립 꽃가람어린이집,국공립,37.603218511,126.9306800534
구립 대영어린이집,국공립,37.60450543,126.9232044
구립 푸른빛어린이집,국공립,37.60963834,126.9394954
구립 녹번복지관 어린이집,국공립,37.60269184,126.9317503
구립 녹번어린이집,국공립,37.6069944285622,126.935206605124
구립 꿈여울어린이집,국공립,37.6244888985744,126.919119551261
구립 꿈터어린이집,국공립,37.6225030834919,126.913967694581
구립 사랑샘어린이집,국공립,37.623358558,126.9109150479
구립 갈현1어린이집,국공립,37.6204909140702,126.917379496042
구립 가람슬기어린이집,국공립,37.6143229499496,126.915121070766
구립 가온누리어린이집,국공립,37.6204491390261,126.914389167068
구립 다원어린이집,국공립,37.6154970076947,126.911236187478
구립 광현어린이집,국공립,37.6185414609485,126.916185250568
구립 꿈동산어린이집,국공립,37.61750623,126.9079971
구립 맑은별어린이집,국공립,37.611784147243,126.905859399486
구립 산새소리어린이집,국공립,37.6141150319261,126.908181167239
구립 해맞이어린이집,국공립,37.6074169113,126.909126562
구립 거북마을어린이집,국공립,37.6135226284,126.9099300834
구립 경남어린이집,국공립,37.6061499784925,126.904943512318
구립 구산어린이집,국공립,37.61478423,126.9078988
구립 아롱별어린이집,국공립,37.6118477281,126.9269299755
구립 으뜸어린이집,국공립,37.6096209908,126.9220893544
구립 대조어린이집,국공립,37.6100746444724,126.921418405353
구립 푸른들어린이집,국공립,37.6004150030872,126.934489831118
구립 응암행복어린이집,국공립,37.5992141185877,126.930017919895
구립 응암샛별어린이집,국공립,37.5976387713941,126.932397376775
구립 응암봄샘어린이집,국공립,37.5983179395,126.9260871276
구립 꿈나무마을어린이집,국공립,37.5980967021187,126.929701900341
구립 응암새싹어린이집,국공립,37.5999881171801,126.923408753151
구립 마루어린이집,국공립,37.5951497886785,126.924951699165
구립 e편안한어린이집,국공립,37.5953539050956,126.923612505154
구립 한빛어린이집,국공립,37.5919829073519,126.921645772506
구립 매바위어린이집,국공립,37.5950910397638,126.921212226963
구립 백련산힐4차어린이집,국공립,37.5894136931,126.9222734665
구립 행복한우리어린이집,국공립,37.593387464,126.9201677708
구립 백련산힐1차어린이집,국공립,37.5927462745016,126.924764452937
구립 백련산힐2차어린이집,국공립,37.5909210985639,126.923724601616
구립 응암어린이집,국공립,37.5865202205822,126.923059960121
구립 신사랑어린이집,국공립,37.6016075751889,126.908861844908
구립 솔찬어린이집,국공립,37.5983980721479,126.909219629652
구립 신사1어린이집,국공립,37.5992678159542,126.913194983778
대치도담 어린이집,국공립,37.4995070056416,127.054445507233
선재어린이집,국공립,37.50147194,127.0563477
구립 내숲어린이집,국공립,37.5904855303833,126.904049135444
구립 비단산어린이집,국공립,37.5921280021,126.9034520092
구립 신사어린이집,국공립,37.59519508,126.9074151
구립 DMC센트럴자이나무어린이집,국공립,37.5793691350239,126.90356245048
구립 DMC센트럴자이새봄어린이집,국공립,37.5787214916951,126.899448155596
구립 이솝어린이집,국공립,37.58391933,126.906313
구립 은평어린이집,국공립,37.5865095,126.9061856
구립 은빛나래어린이집,국공립,37.6066162079797,126.920093045519
구립 푸름어린이집,국공립,37.6035661736321,126.918181031913
구립 역마을어린이집,국공립,37.6042269385444,126.908518907836
구립 좋은씨앗어린이집,국공립,37.60307651,126.9141684
구립 역촌2어린이집,국공립,37.60262081,126.9138013
구립 행복한숲어린이집,국공립,37.60300493,126.9092397
구립 역촌어린이집,국공립,37.60477499,126.920854
명랑어린이집,국공립,37.58592535,126.935723
홍제어린이집,국공립,37.5839067994769,126.948577100002
고은어린이집,국공립,37.58583612,126.945457
새빛어린이집,국공립,37.5887493939431,126.948024633407
해피키즈어린이집,국공립,37.5930039247977,126.949690404662
인왕어린이집,국공립,37.5934596910137,126.94885077389
성모어린이집,국공립,37.59109337,126.9454281
우리어린이집,국공립,37.5973752820515,126.948065344158
숲속어린이집,국공립,37.5832188156544,126.951594762981
새솔어린이집,국공립,37.5858133652151,126.948725237981
숲속별어린이집,국공립,37.5982130389035,126.945209746547
늘푸른어린이집,국공립,37.5999068511629,126.945100925837
우리들어린이집,국공립,37.5964104536516,126.943925846987
산들어린이집,국공립,37.5946359628,126.9411733601
작은숲어린이집,국공립,37.6024540067,126.9513909195
꿈빛나무어린이집,국공립,37.5953952790387,126.946431535903
은화어린이집,국공립,37.60108543,126.9453879
키움어린이집,국공립,37.5758054291385,126.928511576557
우정어린이집,국공립,37.5653518781686,126.931150728303
연희어린이집,국공립,37.57706771,126.9342675
푸른누리어린이집,국공립,37.56923842,126.9347425
서연어린이집,국공립,37.57368263,126.9256307
리버웰어린이집,국공립,37.5416648648,126.9416449835
도란도란어린이집,국공립,37.542353827956,126.942871031013
청아어린이집,국공립,37.5407830099394,126.943967532933
구립 용강어린이집,국공립,37.540753720954,126.943012559301
신촌그랑어린이집,국공립,37.5546586843383,126.944590909634
우리마포어린이집,국공립,37.5554826582223,126.941322897196
대흥어린이집,국공립,37.5486633039045,126.940598427685
노고산어린이집,국공립,37.55458482,126.9384336
신촌숲어린이집,국공립,37.5505139740281,126.935484124441
GS예원어린이집,국공립,37.5441098545898,126.931019973759
다원어린이집,국공립,37.54713528,126.9350548
신석어린이집,국공립,37.5431899,126.9347839
신수어린이집,국공립,37.54537202,126.9360622
다올어린이집,국공립,37.5506413489504,126.915962868114
동그라미리틀어린이집,국공립,37.5486879571366,126.918494256663
서현어린이집,국공립,37.5526844045052,126.916022817162
구립 키움어린이집,국공립,37.5555322746264,126.933160852834
서교어린이집,국공립,37.5575191250878,126.915662300592
구립 동교어린이집,국공립,37.55625753,126.9300912
마포어린이집,국공립,37.5570125067838,126.925670715593
구립 신월중앙어린이집,국공립,37.53151664,126.8319326
구립 곰달래어린이집,국공립,37.5277436999038,126.834126667339
도토리어린이집,국공립,37.5513650028,126.9054420373
크니크니어린이집,국공립,37.5500510571303,126.912061595933
합정어린이집,국공립,37.54667462,126.9123934
마포한강아이파크어린이집,국공립,37.5523928185445,126.902946500677
착한나라어린이집,국공립,37.5559415782777,126.901532881331
꿈이크는어린이집,국공립,37.555736058,126.9003482226
구립 망원어린이집,국공립,37.55309534,126.9072163
행복어린이집,국공립,37.5691531056,126.9133023888
성산누리어린이집,국공립,37.5651569511,126.90043528
중동 어린이집,국공립,37.57011436,126.9041434
성산어린이집,국공립,37.56851635,126.9086618
구립 연화어린이집,국공립,37.5382738,126.9504768
도화어린이집,국공립,37.54084144,126.9520646
진선미어린이집,국공립,37.53779976,126.9451065
해솔어린이집,국공립,37.5496061552573,126.931377035321
우애들어린이집,국공립,37.546070295,126.9248939937
홍익어린이집,국공립,37.552658738,126.9313787633
리틀삼성어린이집,국공립,37.5520428718,126.9320990776
늘푸른어린이집,국공립,37.5450841319247,126.927017820915
상수어린이집,국공립,37.54616173,126.9195358
서강어린이집,국공립,37.552091010991,126.928183412114
창전어린이집,국공립,37.5485976,126.932455
삼성해뜰어린이집,국공립,37.5506774906749,126.952557923698
해들어린이집,국공립,37.5539966958975,126.950196201099
새빛어린이집,국공립,37.5451734973156,126.949791874358
꿈빛어린이집,국공립,37.5453893486578,126.948886464469
가람슬기어린이집,국공립,37.5522109807103,126.951428096335
토리어린이집,국공립,37.5536704568363,126.951087637157
오즈어린이집,국공립,37.5529933418109,126.953275082931
숲속어린이집,국공립,37.5556852002026,126.953598776671
행화어린이집,국공립,37.5539286619185,126.954646698001
아현어린이집,국공립,37.5567149223737,126.948946634772
구립 해그림어린이집,국공립,37.5283966141,126.8646121341
구립 신목장애아어린이집,국공립,37.5223349545338,126.878103985832
구립 꿈나래어린이집,국공립,37.5231431716,126.8721557173
구립 목2동어린이집,국공립,37.5449245291,126.8710276937
구립 도담어린이집,국공립,37.54421722,126.8663818
구립 다솜어린이집,국공립,37.54521252,126.8819389
구립 목3동공원어린이집,국공립,37.5443837314812,126.864808975346
구립 아이누리어린이집,국공립,37.5455888082,126.8655904209
구립 목3동보듬이어린이집,국공립,37.5453449632045,126.863517804087
구립 청솔어린이집,국공립,37.5468235882281,126.863203351858
구립 누리봄어린이집,국공립,37.5188847152468,126.847584697972
구립 즐거운어린이집,국공립,37.5201187930035,126.847355948059
구립 한아름어린이집,국공립,37.52686212,126.8484673
구립 양천SOS어린이집,국공립,37.5316780734,126.8248723742
구립 코아루어린이집,국공립,37.5314745365986,126.829864454235
구립 나무향기어린이집,국공립,37.5349155322841,126.823169933969
구립 파란들어린이집,국공립,37.53564024,126.825351
구립 꽃별어린이집,국공립,37.5436288218332,126.828173453753
구립 채송화어린이집,국공립,37.5397458751996,126.831548561989
구립 은하수어린이집,국공립,37.53846928,126.8314168
구립 둥지어린이집,국공립,37.54271833,126.828577
구립 마루어린이집,국공립,37.5170014410065,126.843997121815
구립 나래어린이집,국공립,37.5158825507917,126.842755202749
구립 가온어린이집,국공립,37.5160831798384,126.841188156009
구립 올리브어린이집,국공립,37.51359608,126.8421863
구립 무지개어린이집,국공립,37.5175216488637,126.845619252757
구립아람어린이집,국공립,37.4852750549,126.9549675083
구립중앙어린이집,국공립,37.4844866409245,126.948288029037
구립 해맞이어린이집,국공립,37.5199496677261,126.833863951225
구립 파랑새어린이집,국공립,37.52211538,126.8358655
구립 신정2동어린이집,국공립,37.521614612939,126.875094976836
구립 한별어린이집,국공립,37.51846521,126.8719762
구립 해누리어린이집,국공립,37.5159763328,126.8638563534
구립 해든어린이집,국공립,37.5103160757919,126.870121346852
구립 봄샘어린이집,국공립,37.509815377641,126.869539726983
구립 별하어린이집,국공립,37.5120942492,126.8602891992
구립 갈산어린이집,국공립,37.5088623370628,126.867312127233
구립 양천어린이집,국공립,37.51046604,126.8640082
구립 신나는어린이집,국공립,37.51096407,126.8687705
구립 아가사랑어린이집,국공립,37.5327603541317,126.883370611881
구립 목5동어린이집,국공립,37.5371871399035,126.881731025368
구립 아이사랑어린이집,국공립,37.54149582,126.8816595
구립 목동어린이집,국공립,37.53293134,126.8716022
구립 염창별하어린이집,국공립,37.5507488887952,126.866441218076
구립 아이편한어린이집,국공립,37.5493614806028,126.870602473592
구립 뜰아래어린이집,국공립,37.5539892441427,126.870615692171
구립 하나로어린이집,국공립,37.5518951804,126.8715136217
구립 소은어린이집,국공립,37.5561604177344,126.871436696554
구립 태진한솔어린이집,국공립,37.5492839899893,126.873929628165
신원어린이집,국공립,37.5510140744312,126.876648370513
염창어린이집,국공립,37.55037127,126.8694845
구립 늘사랑어린이집,국공립,37.5447300411232,126.861590728646
하얀돌어린이집,국공립,37.54587052,126.8600083
구립 이든아이어린이집,국공립,37.5463401719422,126.849124364881
구립 하늘마음어린이집,국공립,37.5389729399033,126.851441779367
아이샘어린이집,국공립,37.5445393484398,126.847233749934
초록어린이집,국공립,37.5409165,126.8510676
구립 신태양어린이집,국공립,37.5335999884826,126.85264889564
구립 한빛어린이집,국공립,37.5304140118994,126.855534460051
해다미어린이집,국공립,37.53160508,126.853368
구립대우주어린이집,국공립,37.5444628019198,126.831687881691
구립 아이나무어린이집,국공립,37.5413683193757,126.833592962137
구립 푸른솔어린이집,국공립,37.5424097622337,126.83097680109
구립 하늘숲어린이집,국공립,37.54325103,126.8329648
구립 라온어린이집,국공립,37.5360363573666,126.856543324376
해바라기어린이집,국공립,37.53729595,126.8557792
단비어린이집,국공립,37.5519240718713,126.853026456413
구립볏고을어린이집,국공립,37.55154073,126.8560991
구립 피노키오어린이집,국공립,37.5322803453852,126.851109983289
구립 샛별어린이집,국공립,37.5361910516272,126.846123865898
애솔 어린이집,국공립,37.5368286969589,126.846554698145
까치산어린이집,국공립,37.53236233,126.8484992
구립 강변어린이집,국공립,37.5648460744074,126.855878299013
해솔어린이집,국공립,37.56497847,126.8519953
구립 엔젤아이어린이집,국공립,37.5608201869347,126.85716500388
국공립 가양 7 어린이집,국공립,37.56175756,126.8615128
구립 새하늘어린이집,국공립,37.5332926385472,126.841434520838
구립 뽄다어린이집,국공립,37.5328785030385,126.840337948023
구립 배다리어린이집,국공립,37.53125364,126.8395284
은도어린이집,국공립,37.54013332,126.8407237
구립 우장숲어린이집,국공립,37.5470932539165,126.842791510296
구립 아기별어린이집,국공립,37.5564944374521,126.83891250069
구립 스마일어린이집,국공립,37.5482612240152,126.840979590905
발산어린이집,국공립,37.5544416,126.8421884
한울어린이집,국공립,37.5482876009,126.8418350428
해오름어린이집,국공립,37.5047946040803,126.889487427803
온새미어린이집,국공립,37.5010958607361,126.892287363432
샛별어린이집,국공립,37.4999466057801,126.885091999455
현대열린어린이집,국공립,37.493084901266,126.858820663391
꿈동산어린이집,국공립,37.4940761816525,126.858965802263
예크어린이집,국공립,37.4913221175604,126.861515200762
하늘샘어린이집,국공립,37.4914214862983,126.857004674533
경선어린이집,국공립,37.4928800523,126.8593072878
사과나무어린이집,국공립,37.4920420095,126.8607381598
하늘어린이집,국공립,37.491351897107,126.858136985553
초롱어린이집,국공립,37.492952501534,126.858296509183
행복한아이어린이집,국공립,37.4928800523,126.8593072878
무지개어린이집,국공립,37.49305127,126.851013
가온어린이집,국공립,37.4940423398044,126.849078103338
명화어린이집,국공립,37.49344959,126.8551028
한진예닮어린이집,국공립,37.4856149222226,126.850970853099
한사랑어린이집,국공립,37.4858996413,126.8509714182
예다움보듬이나눔이어린이집,국공립,37.4882988983492,126.855955383497
지암어린이집,국공립,37.48720689,126.8528416
오류동행복주택어린이집,국공립,37.4939419533,126.8412305271
새롬마을어린이집,국공립,37.4972404204412,126.841816111337
나래어린이집,국공립,37.49642219,126.8387728
온수어린이집,국공립,37.4936248373565,126.818719256304
궁동어린이집,국공립,37.49683225,126.8290148
섬기는어린이집,국공립,37.482911119452,126.889663258319
밝은어린이집,국공립,37.48639901,126.8824904
해뜰어린이집,국공립,37.4896289811906,126.882145269251
꿈이있는어린이집,국공립,37.4973289,126.8801416
성은어린이집,국공립,37.49070877,126.8832619
참누리어린이집,국공립,37.4957783171267,126.854617380895
꿈사랑어린이집,국공립,37.4960553367,126.8594234615
푸르뫼어린이집,국공립,37.499804598,126.843104443
신나라어린이집,국공립,37.49532173,126.8625425
개봉푸르지오어린이집,국공립,37.5015686807515,126.847163012095
만나어린이집,국공립,37.5051067087896,126.846300784836
해봄어린이집,국공립,37.4760025474,126.8423176204
경남큰사랑어린이집,국공립,37.4906463706,126.8401157948
예랑어린이집,국공립,37.4817933447737,126.841320116317
해담어린이집,국공립,37.4791767340492,126.838928252008
연우어린이집,국공립,37.4816523394,126.8386606345
연초롱어린이집,국공립,37.4840156743917,126.843340983279
연지어린이집,국공립,37.4866772566619,126.83998404793
천왕숲어린이집,국공립,37.4806189102701,126.842329363911
구립해사랑어린이집,국공립,37.4772338793662,126.844371520911
해나래어린이집,국공립,37.481823963145,126.840638852369
해랑어린이집,국공립,37.4760595591478,126.844812623375
해돋이어린이집,국공립,37.4808016976534,126.838594627186
해뜨락어린이집,국공립,37.4790190434817,126.842257014487
해누리어린이집,국공립,37.4852303582,126.8380876043
다향어린이집,국공립,37.48784299,126.8373542
별하어린이집,국공립,37.4802377036545,126.825927500412
해바라기어린이집,국공립,37.4769726397324,126.820632805118
날아라어린이집,국공립,37.4757351911711,126.815712308789
새빛어린이집,국공립,37.4805228565694,126.820793909459
항동하랑어린이집,국공립,37.4782077103008,126.825607171409
꽃망울어린이집,국공립,37.4810809083336,126.826445624796
자연숲어린이집,국공립,37.4822234788922,126.822265315869
느티나무어린이집,국공립,37.4779548163607,126.823677323563
항동라온어린이집,국공립,37.4746117243658,126.817512581506
항동어린이집,국공립,37.4853787637,126.8234382653
구립소나무어린이집,국공립,37.4665672736894,126.906673399763
구립싱글벙글어린이집,국공립,37.46588778,126.9031762
구립독산2동어린이집,국공립,37.4643038923001,126.900279800285
구립새롬어린이집,국공립,37.4658322348189,126.907195701676
구립옥계어린이집,국공립,37.46014384,126.9002919
구립독산본동어린이집,국공립,37.477413,126.9024923
구립개미어린이집,국공립,37.47329747,126.9040934
구립예람어린이집,국공립,37.46846646,126.9030673
구립한빛어린이집,국공립,37.4670877456748,126.899959590762
구립정심어린이집,국공립,37.46814563,126.9071451
구립우솔어린이집,국공립,37.4497783639,126.9200222775
구립유쉘어린이집,국공립,37.449705671807,126.91370968471
구립은하수어린이집,국공립,37.4514432731649,126.919780910073
구립벽산꿈어린이집,국공립,37.449738,126.919846
구립또래어린이집,국공립,37.452198,126.91824
구립하늘빛어린이집,국공립,37.449738,126.919846
구립유나어린이집,국공립,37.449738,126.919846
구립올고운어린이집,국공립,37.4511358056538,126.913095212756
구립봄샘어린이집,국공립,37.45006019,126.9167752
구립탑골어린이집,국공립,37.4498178236812,126.914606604513
구립새싹어린이집,국공립,37.4432467213747,126.905144328149
구립새길어린이집,국공립,37.4404329337883,126.907520877415
구립해맑은어린이집,국공립,37.4594622933607,126.907463539818
구립튼튼이어린이집,국공립,37.4632180731142,126.905643582764
구립도담어린이집,국공립,37.4592158029128,126.90795890679
구립시흥4동어린이집,국공립,37.45897206,126.9061686
은해어린이집,국공립,37.5184328328417,126.933658891506
둥근마음어린이집,국공립,37.5181428552877,126.930772403019
여의동어린이집,국공립,37.51766359,126.9345949
자연과아이어린이집,국공립,37.5246215398,126.8989370763
선재어린이집,국공립,37.5286217001646,126.894487824499
구민회관어린이집,국공립,37.52606609,126.9008069
당산1동어린이집,국공립,37.52306349,126.8984492
신길햇살아이파크어린이집,국공립,37.5046508407879,126.905521908612
프레비뉴어린이집,국공립,37.5045957876724,126.910020391871
명신어린이집,국공립,37.5076327075,126.9083699948
신길힐스테이트나래어린이집,국공립,37.5042006342232,126.911728614524
영신어린이집,국공립,37.50398394,126.9107804
하나푸르니신길어린이집,국공립,37.50710215,126.911727
신길센트럴자이 솔빛 어린이집,국공립,37.5029902729437,126.907783055593
푸르름어린이집,국공립,37.5014191105,126.9035101208
신길5동어린이집,국공립,37.49758565,126.9060998
라온어린이집,국공립,37.4938136602922,126.902343871384
새솔아델포레어린이집,국공립,37.4943580052568,126.906979486599
별이달이어린이집,국공립,37.4959097734424,126.903896038936
대림1동어린이집,국공립,37.4954839,126.9059462
키즈어린이집,국공립,37.4911129271,126.8965624104
대림2동어린이집,국공립,37.4926207299,126.8980801055
구립라온어린이집,국공립,37.4831278522985,126.978678921171
구립참사랑어린이집,국공립,37.48279028,126.9774966
서초구립 서초교대e편한세상어린이집,국공립,37.4964612267947,127.016911754741
서초구립 롯데캐슬킨더어린이집,국공립,37.5004880397392,127.021164860269
서초구립 누리아미어린이집,국공립,37.5026908132803,127.022177670463
서초구립 서초4동써밋1어린이집,국공립,37.5013068301415,127.021158023157
서초구립 서초4동써밋2어린이집,국공립,37.5018166952521,127.022923821487
서초구립 서초4동행복어린이집,국공립,37.4984660853465,127.016058397698
구립새봄어린이집,국공립,37.4866197449456,126.970466260326
구립바르니어린이집,국공립,37.4851520159914,126.974384617734
구립로이어린이집,국공립,37.4877494012,126.9733830512
구립리가어린이집,국공립,37.4898288129,126.9728802636
구립양지어린이집,국공립,37.48920433,126.9704865
구립사당어린이집,국공립,37.49066859,126.972252
구립문화어린이집,국공립,37.48516531,126.9723918
구립사당4동어린이집,국공립,37.48063136477,126.973078051915
구립둥지어린이집,국공립,37.48325134,126.9714434
서초구립 반포센트레빌어린이집,국공립,37.5034306373109,127.015991604061
