어린이집명,어린이집유형,시설 위도(좌표값),시설 경도(좌표값)
뜨란어린이집,민간,37.56744468,126.9584962
성균관어린이집,민간,37.56690056,126.9609624
예꼴예능어린이집,민간,37.57238037846,126.955200373874
독립문어린이집,민간,37.57010571,126.9584252
성신어린이집,가정,37.6336322,127.0678
조이어린이집,가정,37.6339974368547,127.067277543877
아이해피어린이집,가정,37.6345179675877,127.064477972911
청구어린이집,민간,37.63630674,127.0613571
동화나라어린이집,가정,37.6336322,127.0678
믿음어린이집,가정,37.6336322,127.0678
초롱별어린이집,가정,37.6336322,127.0678
꾸러기동산어린이집,가정,37.6336322,127.0678
엄지어린이집,가정,37.63630674,127.0613571
또오기어린이집,가정,37.59370098,126.9352952
한마음어린이집,가정,37.58174082,126.927246
샛별어린이집,민간,37.5906657,126.9351267
윤슬어린이집,민간,37.57869323,126.9299921
나빛어린이집,가정,37.574367716458,126.917856118496
고운햇살어린이집,가정,37.572746427372,126.921235772425
아장아장어린이집,가정,37.574367716458,126.917856118496
백합어린이집,가정,37.5742287166104,126.9149628346
삼성이화어린이집,민간,37.57190226,126.9127455
미가어린이집,가정,37.57190226,126.9127455
온누리어린이집,민간,37.550925964,126.9467981566
삼성하얀어린이집,가정,37.5488692,126.9466435
근로복지공단 마포어린이집,법인?단체등,37.5636536814754,126.920378060606
육영몬테소리어린이집,민간,37.56212939,126.9202741
꼬마또래어린이집,가정,37.5650344,126.9245279
성산1동꼬마숲어린이집,민간,37.5608120329794,126.916455110925
보내고싶은 어린이집,가정,37.55962783,126.9106296
성미산어린이집,협동,37.5600801578302,126.910990442313
우리어린이집,협동,37.5589991705775,126.911267884241
IBK참!좋은어린이집,직장,37.6647955013763,127.05739736466
단비어린이집,가정,37.6625755439631,127.057309566284
유니어린이집,가정,37.6647759914897,127.052741416488
예쁜별꼬마숲어린이집,가정,37.6665144814258,127.052390823184
사랑보듬어린이집,가정,37.6647759914897,127.052741416488
우주아이어린이집,가정,37.6664944546174,127.052345755763
베베랑어린이집,가정,37.6619849588109,127.054525419078
행복한아이세상어린이집,가정,37.670193,127.05469
나연어린이집,가정,37.66165,127.05612
초롱베베어린이집,가정,37.670193,127.05469
미소천사어린이집,가정,37.6668963961136,127.056040998869
아기천사어린이집,가정,37.666897,127.05604
하나어린이집,가정,37.670193,127.05469
참좋은어린이집,가정,37.666897,127.05604
꿀벌어린이집,가정,37.66165,127.05612
신나라어린이집,가정,37.666897,127.05604
온누리어린이집,민간,37.6668863610506,127.054381659456
사랑마을어린이집,가정,37.66165,127.05612
놀이나라어린이집,가정,37.6676621168831,127.052364710795
꿈담어린이집,가정,37.66165,127.05612
하은어린이집,가정,37.670193,127.05469
꼬망세어린이집,가정,37.670193,127.05469
아기차지어린이집,가정,37.66165,127.05612
은혜어린이집,가정,37.670193,127.05469
키즈브라운어린이집,민간,37.68201525,127.0776068
푸른나래어린이집,가정,37.66780851,127.0812682
샛별어린이집,가정,37.66694687,127.0797327
다솔어린이집,가정,37.68209174,127.0767885
현대하나어린이집,가정,37.66780851,127.0812682
소명어린이집,민간,37.66319356,127.0770124
세네동어린이집,민간,37.6710542369638,127.080486066306
이편한어린이집,가정,37.5117547600344,126.843032388509
우리별어린이집,가정,37.5133465875171,126.829347392225
아기별어린이집,가정,37.5199655965,126.8487363198
신나라어린이집,가정,37.51508875,126.854813
새롬이 어린이집,가정,37.5125016,126.8429498
대성꿈나무 어린이집,가정,37.5208916,126.8486235
새별어린이집,가정,37.51383667,126.8541987
꿈동이어린이집,가정,37.5111903557661,126.85199792203
혜원유아학교어린이집,민간,37.5112447,126.8508914
엄지어린이집,가정,37.51383667,126.8541987
서울세관 직장어린이집,직장,37.5182988698,127.0337768047
LH서울어린이집,직장,37.5145015624085,127.040982557651
아크로힐스논현어린이집,민간,37.5095288806,127.0384191645
DYPNF 직장어린이집,직장,37.5643736702922,126.838929492236
LG이노텍 서울어린이집,직장,37.5619878137814,126.832123833861
N젤어린이집,직장,37.5698803767242,126.827332119177
롯데중앙연구소 mom편한 어린이집,직장,37.5711282951168,126.827360367414
디앤오 강서어린이집,직장,37.566882037046,126.828686007605
사이언스파크어린이집,직장,37.5633358037825,126.831246453737
마곡코오롱어린이집,직장,37.5645169578735,126.835035552338
LG CNS어린이집,직장,37.5627648669281,126.835282761947
강서한강자이어린이집,민간,37.5664707562631,126.848121658295
새싹과 나무어린이집,가정,37.5689166862328,126.823924952598
다니엘어린이집,가정,37.5664707562631,126.848121658295
사랑어린이집,가정,37.5720671150052,126.844872820186
파란하늘빛어린이집,가정,37.57446397,126.8374906
단꿈어린이집,가정,37.57569668,126.8376843
엄마품어린이집,가정,37.57129093,126.8448709
고은쁘띠에꼴어린이집,민간,37.57039342,126.8474419
아이세상어린이집,가정,37.57129093,126.8448709
아기둥지어린이집,가정,37.5712112840178,126.843593204113
귀염이어린이집,가정,37.56734884,126.8435711
이화의료원어린이집,직장,37.5570486589206,126.836533204018
하나린어린이집,민간,37.553922872371,126.825512939631
마곡아이숲어린이집,가정,37.5573168540741,126.827302261642
해오름어린이집,가정,37.5578177664231,126.825435951779
딸기어린이집,가정,37.5580509165774,126.824081809049
포도나무어린이집,가정,37.5573168540741,126.827302261642
