노드 유형 코드,시군구코드,시군구명,읍면동코드,읍면동명,육교,Longitude,Latitude
0.0,1114000000,중구,1114015600,입정동,1,126.99266396327278,37.568277717771636
0.0,1114000000,중구,1114015200,주교동,1,126.9982191218719,37.568865204871706
0.0,1114000000,중구,1114011800,남대문로5가,1,126.97507466401262,37.5569332504301
0.0,1114000000,중구,1114015300,방산동,1,127.0047787530125,37.569606604872796
0.0,1114000000,중구,1114014200,예장동,1,126.99259713698945,37.557305869126246
0.0,1114000000,중구,1114014200,예장동,1,126.99267766460648,37.556930554675496
0.0,1114000000,중구,1114016200,신당동,1,127.01543135792923,37.55371719408287
0.0,1114000000,중구,1114016200,신당동,1,127.01034074220698,37.56972639645853
0.0,1114000000,중구,1114010600,남대문로1가,1,126.98309607305528,37.56872580038565
0.0,1114000000,중구,1114010700,삼각동,1,126.98584257059959,37.56824818302083
0.0,1114000000,중구,1114011800,남대문로5가,1,126.98037345353583,37.553919106592296
0.0,1114000000,중구,1114012900,남산동2가,1,126.98711355280435,37.55813155843278
0.0,1114000000,중구,1114014200,예장동,1,126.9921515876157,37.55706554434948
0.0,1114000000,중구,1114014400,장충동2가,1,127.00284841944112,37.562360862596165
0.0,1114000000,중구,1114014400,장충동2가,1,127.00281391645211,37.56223957126158
0.0,1114000000,중구,1114014400,장충동2가,1,127.00251493018384,37.56222813535201
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98344446762397,37.51631525813351
0.0,1117000000,용산구,1117013300,서빙고동,1,126.9937108551682,37.520298577969704
0.0,1117000000,용산구,1117013300,서빙고동,1,126.99360720661188,37.520224001030684
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98299456533384,37.51621291021643
0.0,1117000000,용산구,1117013000,이태원동,1,126.99104467012943,37.53054738971611
0.0,1117000000,용산구,1117012900,이촌동,1,126.95550453899168,37.523542126480514
0.0,1117000000,용산구,1117012900,이촌동,1,126.95599816576717,37.5240400695553
0.0,1117000000,용산구,1117011600,청암동,1,126.94703648328338,37.534418920633165
0.0,1117000000,용산구,1117012900,이촌동,1,126.95249664115119,37.52957735566857
0.0,1117000000,용산구,1117013000,이태원동,1,126.98895836241361,37.54328034612301
0.0,1117000000,용산구,1117013100,한남동,1,127.00630729292487,37.53565420498633
0.0,1117000000,용산구,1117010200,용산동2가,1,126.98699652968759,37.53955772940286
0.0,1117000000,용산구,1117011600,청암동,1,126.94675139898705,37.53402967127006
0.0,1117000000,용산구,1117012500,한강로2가,1,126.97234430980454,37.53074730255223
0.0,1117000000,용산구,1117012600,용산동3가,1,126.97280573134488,37.53095217623649
0.0,1117000000,용산구,1117012500,한강로2가,1,126.97273314155665,37.531141174754175
0.0,1117000000,용산구,1117010100,후암동,1,126.98339678922298,37.55314263386696
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98292872698741,37.51617793438685
0.0,1117000000,용산구,1117013200,동빙고동,1,126.99219474192869,37.52487286158615
0.0,1117000000,용산구,1117013300,서빙고동,1,126.99439505636423,37.520300218833036
0.0,1117000000,용산구,1117013100,한남동,1,127.0004221463872,37.53432937706281
0.0,1117000000,용산구,1117013100,한남동,1,127.00001591492362,37.534591737352116
0.0,1117000000,용산구,1117013300,서빙고동,1,126.99389574142866,37.520318394688765
0.0,1117000000,용산구,1117013200,동빙고동,1,126.99205487777955,37.525090036611125
0.0,1117000000,용산구,1117013100,한남동,1,127.0004788766627,37.53437314195182
0.0,1117000000,용산구,1117012800,한강로3가,1,126.95768409419853,37.5249706319885
0.0,1117000000,용산구,1117012900,이촌동,1,126.95683701663393,37.523420308461
0.0,1117000000,용산구,1117012900,이촌동,1,126.95552464414848,37.52363446016252
0.0,1117000000,용산구,1117012900,이촌동,1,126.95537146688609,37.52352403906199
0.0,1117000000,용산구,1117012800,한강로3가,1,126.95769884510638,37.52500258177489
0.0,1117000000,용산구,1117012200,문배동,1,126.97062491652035,37.53677010082089
0.0,1117000000,용산구,1117012400,한강로1가,1,126.97139719045065,37.53658355995611
0.0,1117000000,용산구,1117012200,문배동,1,126.97056223984268,37.536694721189626
0.0,1117000000,용산구,1117012200,문배동,1,126.97053601985262,37.53664773804286
0.0,1117000000,용산구,1117012800,한강로3가,1,126.96481612199796,37.525688260419294
0.0,1117000000,용산구,1117012800,한강로3가,1,126.96446172312254,37.52584493154252
0.0,1117000000,용산구,1117013200,동빙고동,1,126.9923974702947,37.52527939935785
0.0,1117000000,용산구,1117013300,서빙고동,1,126.99410997539336,37.520222903892005
0.0,1117000000,용산구,1117013100,한남동,1,127.00288744161004,37.54142242620739
0.0,1117000000,용산구,1117013100,한남동,1,127.00633073987437,37.53548089188737
3.0,1117000000,용산구,1117012500,한강로2가,1,126.96547445660751,37.53199384186254
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98344450888175,37.516128496303274
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98272624621725,37.51493665069462
0.0,1117000000,용산구,1117013300,서빙고동,1,126.99390814146228,37.52020537409176
0.0,1117000000,용산구,1117012400,한강로1가,1,126.9713285283411,37.5364064713318
0.0,1117000000,용산구,1117012400,한강로1가,1,126.9715431938079,37.5363400908664
0.0,1117000000,용산구,1117012900,이촌동,1,126.95242618979306,37.529723636984635
0.0,1117000000,용산구,1117013200,동빙고동,1,126.99213194210756,37.52499809981062
0.0,1117000000,용산구,1117013200,동빙고동,1,126.99249532978564,37.52511364909437
3.0,1117000000,용산구,1117013600,보광동,1,127.00199372627998,37.52494404312365
0.0,1117000000,용산구,1117013600,보광동,1,127.00228063936011,37.52500944585954
0.0,1117000000,용산구,1117012900,이촌동,1,126.95669712445384,37.52351458883263
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98282714371733,37.51965588091001
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98309160847673,37.5196289135251
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98314578592756,37.51994218553421
0.0,1117000000,용산구,1117012800,한강로3가,1,126.96535604347093,37.53173503416157
3.0,1117000000,용산구,1117012800,한강로3가,1,126.96525966609954,37.531690160414605
0.0,1117000000,용산구,1117012800,한강로3가,1,126.96541612774966,37.53183310365514
0.0,1117000000,용산구,1117013100,한남동,1,127.00596717160313,37.53535748537726
0.0,1117000000,용산구,1117012900,이촌동,1,126.95624937843097,37.52308114737214
0.0,1117000000,용산구,1117012900,이촌동,1,126.95618469362321,37.523959855333
0.0,1117000000,용산구,1117012400,한강로1가,1,126.9715088300392,37.53659735877758
0.0,1117000000,용산구,1117012200,문배동,1,126.97056828871055,37.53683769601687
0.0,1117000000,용산구,1117012900,이촌동,1,126.96155322532543,37.52135304384108
0.0,1117000000,용산구,1117012200,문배동,1,126.97019032738982,37.53680463778498
0.0,1117000000,용산구,1117012900,이촌동,1,126.95901956104191,37.51817191284563
0.0,1117000000,용산구,1117012900,이촌동,1,126.9587035449702,37.51691132063082
0.0,1117000000,용산구,1117012900,이촌동,1,126.95674136281146,37.5180748916783
0.0,1117000000,용산구,1117012900,이촌동,1,126.95631009304672,37.51767837882691
0.0,1117000000,용산구,1117012900,이촌동,1,126.96070939537407,37.52125356951215
0.0,1117000000,용산구,1117012900,이촌동,1,126.95870795848974,37.51669497073339
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98302929247735,37.51653165072979
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98302496564646,37.5166753143186
0.0,1117000000,용산구,1117013100,한남동,1,127.00681089936788,37.528950069388436
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98261098024574,37.51488971294594
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98348656267555,37.51685667030234
0.0,1117000000,용산구,1117010100,후암동,1,126.98244305854985,37.55245540475983
0.0,1117000000,용산구,1117013000,이태원동,1,126.98920817401971,37.54335410861314
3.0,1117000000,용산구,1117013100,한남동,1,127.0067609024346,37.52908914560361
0.0,1117000000,용산구,1117013100,한남동,1,127.00802721418061,37.52926322199528
0.0,1117000000,용산구,1117013100,한남동,1,127.00311608727017,37.54190302810459
0.0,1117000000,용산구,1117013100,한남동,1,127.00308405547678,37.541320474141266
0.0,1117000000,용산구,1117013100,한남동,1,127.00364648198638,37.54148794262534
0.0,1117000000,용산구,1117013100,한남동,1,127.00240007210776,37.54020155583982
0.0,1117000000,용산구,1117013100,한남동,1,127.00194992110598,37.54023658857014
0.0,1117000000,용산구,1117013200,동빙고동,1,126.9924464317955,37.52511233762006
0.0,1117000000,용산구,1117011800,원효로4가,1,126.95089027522818,37.5310666776242
0.0,1117000000,용산구,1117011800,원효로4가,1,126.9510241794054,37.530955076873596
0.0,1117000000,용산구,1117011800,원효로4가,1,126.95100838408277,37.53104140073278
0.0,1117000000,용산구,1117011800,원효로4가,1,126.95125452388345,37.531225167872904
0.0,1117000000,용산구,1117011800,원효로4가,1,126.95140299496975,37.53132795710191
0.0,1117000000,용산구,1117013300,서빙고동,1,126.99409176998581,37.520329191951596
0.0,1117000000,용산구,1117013300,서빙고동,1,126.99425554123692,37.52035818793064
0.0,1117000000,용산구,1117013100,한남동,1,127.00412194431951,37.538354963349185
0.0,1117000000,용산구,1117013100,한남동,1,127.00413672260134,37.53819010886261
0.0,1117000000,용산구,1117013100,한남동,1,127.00455078432243,37.53844914986834
0.0,1117000000,용산구,1117013100,한남동,1,127.00452884650305,37.53863425738856
0.0,1117000000,용산구,1117013100,한남동,1,127.00323954134943,37.54179743672838
0.0,1117000000,용산구,1117010200,용산동2가,1,126.98880739130408,37.54350977379971
0.0,1117000000,용산구,1117010200,용산동2가,1,126.98894001378001,37.54364089594305
0.0,1117000000,용산구,1117010200,용산동2가,1,126.98872507559513,37.543418717600915
0.0,1117000000,용산구,1117013000,이태원동,1,126.98906354909147,37.5433604784774
0.0,1117000000,용산구,1117013100,한남동,1,127.00193175627548,37.540256425704776
0.0,1117000000,용산구,1117012900,이촌동,1,126.95926893083009,37.51762812759868
0.0,1117000000,용산구,1117012900,이촌동,1,126.95877182544403,37.51836011827887
0.0,1117000000,용산구,1117010700,동자동,1,126.9720226370171,37.55462111714895
0.0,1117000000,용산구,1117012900,이촌동,1,126.95292252643485,37.52985458069131
0.0,1117000000,용산구,1117010700,동자동,1,126.97188234049378,37.55433988113944
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98350601887586,37.5192630676382
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98351621618873,37.519016656487864
0.0,1117000000,용산구,1117010100,후암동,1,126.98276772378262,37.55296532264503
0.0,1117000000,용산구,1117010100,후암동,1,126.98281802583877,37.55303816855144
0.0,1117000000,용산구,1117013200,동빙고동,1,126.9921807456114,37.524989806081116
0.0,1117000000,용산구,1117010300,용산동4가,1,126.9907117017066,37.53045189843891
0.0,1117000000,용산구,1117013000,이태원동,1,126.99106466096605,37.53044662202878
0.0,1117000000,용산구,1117010300,용산동4가,1,126.99089154306508,37.530186730328886
0.0,1117000000,용산구,1117010300,용산동4가,1,126.99086488213376,37.530372355752974
0.0,1117000000,용산구,1117012800,한강로3가,1,126.96571100547872,37.52897711910755
0.0,1117000000,용산구,1117012900,이촌동,1,126.95644540502505,37.522827402894976
0.0,1117000000,용산구,1117012800,한강로3가,1,126.96464986263061,37.525552485986985
0.0,1117000000,용산구,1117013100,한남동,1,127.00243019584802,37.541593561979354
0.0,1117000000,용산구,1117011000,청파동2가,1,126.9647590134089,37.54632754422938
0.0,1117000000,용산구,1117012800,한강로3가,1,126.96431384821062,37.52569224993203
0.0,1117000000,용산구,1117012900,이촌동,1,126.96081397210956,37.5213325740672
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98350087927967,37.51957209251076
0.0,1117000000,용산구,1117012800,한강로3가,1,126.96466819608499,37.52550162578521
0.0,1117000000,용산구,1117013000,이태원동,1,126.98742801016614,37.53968454182651
0.0,1117000000,용산구,1117013000,이태원동,1,126.98748872575567,37.53498709471761
0.0,1117000000,용산구,1117012900,이촌동,1,126.95901221592489,37.51732446641521
2.0,1117000000,용산구,1117012900,이촌동,1,126.96142424947502,37.521310061414056
0.0,1117000000,용산구,1117011000,청파동2가,1,126.96479962043026,37.54606648873731
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98378488090886,37.51960242846747
0.0,1117000000,용산구,1117013300,서빙고동,1,126.98992252168568,37.51911925287076
0.0,1117000000,용산구,1117010200,용산동2가,1,126.98709705596731,37.5396611545529
0.0,1117000000,용산구,1117013000,이태원동,1,126.98734423624241,37.5396078062709
0.0,1117000000,용산구,1117012900,이촌동,1,126.95830322001324,37.517609521226454
0.0,1117000000,용산구,1117012800,한강로3가,1,126.95823570169398,37.524611070858015
0.0,1117000000,용산구,1117013300,서빙고동,1,126.98953229513728,37.519046471817106
0.0,1117000000,용산구,1117013100,한남동,1,127.00802383134973,37.52933342451038
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98287879617604,37.5200176092182
0.0,1117000000,용산구,1117012800,한강로3가,1,126.95828124526584,37.52462800995258
0.0,1117000000,용산구,1117013100,한남동,1,127.0060357534753,37.53515270842894
0.0,1117000000,용산구,1117012800,한강로3가,1,126.9643568000239,37.52571425223123
0.0,1117000000,용산구,1117013000,이태원동,1,126.98734822606735,37.5349870797491
0.0,1117000000,용산구,1117012900,이촌동,1,126.95856718297446,37.51743550617837
0.0,1117000000,용산구,1117010200,용산동2가,1,126.98679235958987,37.534853242372925
0.0,1117000000,용산구,1117013000,이태원동,1,126.9872443755718,37.53500409467959
0.0,1117000000,용산구,1117013500,용산동6가,1,126.9830643806418,37.51907755464559
0.0,1117000000,용산구,1117013500,용산동6가,1,126.98307357358487,37.51931569575025
0.0,1120000000,성동구,1120012200,용답동,1,127.05335713184326,37.56060491730758
0.0,1120000000,성동구,1120012200,용답동,1,127.05387040560842,37.56077403557922
0.0,1120000000,성동구,1120010700,행당동,1,127.0342632803392,37.55771567054325
0.0,1120000000,성동구,1120010200,하왕십리동,1,127.02342200977186,37.560730186609845
0.0,1120000000,성동구,1120010600,사근동,1,127.04858680303079,37.56124999372392
0.0,1120000000,성동구,1120010200,하왕십리동,1,127.02336157632195,37.56052995203679
0.0,1120000000,성동구,1120011400,성수동1가,1,127.04205936143613,37.53882308517518
0.0,1120000000,성동구,1120011000,금호동2가,1,127.0168542796361,37.553303871736
0.0,1120000000,성동구,1120011100,금호동3가,1,127.01393287051208,37.55063604286178
0.0,1120000000,성동구,1120011100,금호동3가,1,127.01420686853798,37.55038240348544
0.0,1120000000,성동구,1120010700,행당동,1,127.03442766999548,37.55561788461711
0.0,1120000000,성동구,1120010700,행당동,1,127.03429762871897,37.557392977403964
0.0,1120000000,성동구,1120010500,마장동,1,127.03705509121579,37.568645260093234
0.0,1120000000,성동구,1120010500,마장동,1,127.037003240602,37.56844588828389
0.0,1120000000,성동구,1120011400,성수동1가,1,127.04165141054635,37.53782177605651
0.0,1120000000,성동구,1120010500,마장동,1,127.03706825702571,37.56868703199168
2.0,1120000000,성동구,1120010600,사근동,1,127.04858564907703,37.561193099664955
0.0,1120000000,성동구,1120012200,용답동,1,127.05354953953963,37.56031990798662
0.0,1120000000,성동구,1120010500,마장동,1,127.03355830977344,37.57074604101934
0.0,1120000000,성동구,1120012200,용답동,1,127.05403998945013,37.56073276451075
0.0,1120000000,성동구,1120012200,용답동,1,127.05398245949985,37.56068587592848
0.0,1120000000,성동구,1120012200,용답동,1,127.05389615852779,37.56060696101045
0.0,1120000000,성동구,1120012200,용답동,1,127.05369192782464,37.560439991242184
0.0,1120000000,성동구,1120012200,용답동,1,127.05362864709319,37.56039081656826
0.0,1120000000,성동구,1120012200,용답동,1,127.05451373310703,37.565414162152855
0.0,1120000000,성동구,1120010700,행당동,1,127.03408270749202,37.555597387893066
0.0,1120000000,성동구,1120010500,마장동,1,127.0373095409187,37.5683486002236
0.0,1120000000,성동구,1120010500,마장동,1,127.0371053471726,37.568527385075896
0.0,1120000000,성동구,1120010500,마장동,1,127.03726274750261,37.56850387808019
0.0,1120000000,성동구,1120010500,마장동,1,127.03737780914382,37.56861884027939
2.0,1120000000,성동구,1120012200,용답동,1,127.05438704794236,37.56549589266791
0.0,1120000000,성동구,1120010500,마장동,1,127.03362441858307,37.57070025164924
2.0,1120000000,성동구,1120010600,사근동,1,127.04855919717944,37.56130066179023
0.0,1120000000,성동구,1120010200,하왕십리동,1,127.0272060860479,37.562137807563936
0.0,1120000000,성동구,1120010200,하왕십리동,1,127.02688732125634,37.562337462315746
0.0,1120000000,성동구,1120011500,성수동2가,1,127.05880595338994,37.533325653995455
0.0,1120000000,성동구,1120010700,행당동,1,127.03399448037287,37.557547243852525
0.0,1120000000,성동구,1120010700,행당동,1,127.03393592618875,37.557670553766215
0.0,1120000000,성동구,1120011500,성수동2가,1,127.05949677390221,37.534735049867436
0.0,1120000000,성동구,1120011500,성수동2가,1,127.05932395394036,37.534240811769756
0.0,1120000000,성동구,1120011500,성수동2가,1,127.0587253519421,37.533151764885666
0.0,1120000000,성동구,1120010200,하왕십리동,1,127.0236566009269,37.56065102654661
0.0,1120000000,성동구,1120010700,행당동,1,127.03394555988379,37.55743511980442
0.0,1120000000,성동구,1120010700,행당동,1,127.03420433435865,37.557551760311604
0.0,1121500000,광진구,1121510100,중곡동,1,127.08974534414827,37.567237846070334
0.0,1121500000,광진구,1121510100,중곡동,1,127.08973573541095,37.56790966459456
0.0,1121500000,광진구,1121510100,중곡동,1,127.08952287003437,37.56781828506114
0.0,1121500000,광진구,1121510500,자양동,1,127.07118257137438,37.5395533147165
0.0,1121500000,광진구,1121510100,중곡동,1,127.07711996719019,37.56639818595332
0.0,1121500000,광진구,1121510100,중곡동,1,127.07894342781155,37.56978171446339
0.0,1121500000,광진구,1121510100,중곡동,1,127.07934330694958,37.56966483572755
0.0,1121500000,광진구,1121510100,중곡동,1,127.07806759990814,37.56807505481031
0.0,1121500000,광진구,1121510500,자양동,1,127.08453920021059,37.52692804532686
0.0,1121500000,광진구,1121510100,중곡동,1,127.0762560942189,37.56463769445441
3.0,1121500000,광진구,1121510500,자양동,1,127.08836806444154,37.528074091708625
0.0,1121500000,광진구,1121510500,자양동,1,127.08829748365389,37.528319073395984
0.0,1121500000,광진구,1121510400,광장동,1,127.09998038656055,37.54363628118957
0.0,1121500000,광진구,1121510400,광장동,1,127.10089340871194,37.542926057896075
0.0,1121500000,광진구,1121510400,광장동,1,127.09956519789321,37.54265027215505
3.0,1121500000,광진구,1121510500,자양동,1,127.08447631858252,37.52722560109275
0.0,1121500000,광진구,1121510100,중곡동,1,127.07269443157,37.56004944482499
0.0,1121500000,광진구,1121510100,중곡동,1,127.07747227633294,37.5662721090247
0.0,1121500000,광진구,1121510500,자양동,1,127.05995646569306,37.53458835070454
0.0,1121500000,광진구,1121510500,자양동,1,127.07088940697749,37.53953518274943
0.0,1121500000,광진구,1121510100,중곡동,1,127.07843016264073,37.56795085537591
0.0,1121500000,광진구,1121510300,구의동,1,127.09608393350284,37.53550113661273
0.0,1121500000,광진구,1121510500,자양동,1,127.05962275497419,37.53414911961412
0.0,1121500000,광진구,1121510400,광장동,1,127.10055993525356,37.537600748797
0.0,1121500000,광진구,1121510300,구의동,1,127.10005395521004,37.53747302033156
0.0,1121500000,광진구,1121510400,광장동,1,127.10250248588477,37.545197122949304
3.0,1121500000,광진구,1121510400,광장동,1,127.10046200765684,37.54600892225503
0.0,1121500000,광진구,1121510400,광장동,1,127.10057716774443,37.5461507135015
0.0,1121500000,광진구,1121510400,광장동,1,127.0998960249058,37.543297612558455
3.0,1121500000,광진구,1121510400,광장동,1,127.10137082416279,37.54642008215947
0.0,1121500000,광진구,1121510400,광장동,1,127.10114080360033,37.54636077745079
0.0,1121500000,광진구,1121510400,광장동,1,127.09951655286527,37.542749377802664
0.0,1121500000,광진구,1121510300,구의동,1,127.09535977812685,37.53436906581652
0.0,1121500000,광진구,1121510300,구의동,1,127.0957321305032,37.53339842293676
0.0,1121500000,광진구,1121510400,광장동,1,127.10312595309247,37.545074390136364
0.0,1121500000,광진구,1121510400,광장동,1,127.10321761252405,37.54524589596047
0.0,1121500000,광진구,1121510400,광장동,1,127.10256815134933,37.54546224414621
0.0,1121500000,광진구,1121510400,광장동,1,127.1111720268361,37.55104885782058
0.0,1121500000,광진구,1121510400,광장동,1,127.1109479095772,37.551108570518544
0.0,1121500000,광진구,1121510100,중곡동,1,127.08922063335615,37.56722680112972
0.0,1121500000,광진구,1121510400,광장동,1,127.11004934600905,37.549153978943586
0.0,1121500000,광진구,1121510400,광장동,1,127.10012404470531,37.54289965195938
0.0,1121500000,광진구,1121510100,중곡동,1,127.07601282791641,37.5651280473588
0.0,1121500000,광진구,1121510100,중곡동,1,127.08991238131786,37.56751463834234
0.0,1121500000,광진구,1121510100,중곡동,1,127.07284738656512,37.56009325507723
0.0,1121500000,광진구,1121510100,중곡동,1,127.07612964748378,37.56468812371628
0.0,1121500000,광진구,1121510400,광장동,1,127.11032516278159,37.54907133428762
0.0,1121500000,광진구,1121510100,중곡동,1,127.0762736239372,37.56491230671526
0.0,1121500000,광진구,1121510300,구의동,1,127.09481406910474,37.53288739273753
0.0,1121500000,광진구,1121510300,구의동,1,127.09509533713153,37.53432808530654
0.0,1121500000,광진구,1121510300,구의동,1,127.09644805253336,37.53628265152404
0.0,1123000000,동대문구,1123010600,장안동,1,127.07687651513393,37.57497473410592
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06116571257003,37.59278275619879
0.0,1123000000,동대문구,1123010200,용두동,1,127.0385333147109,37.5735725877858
0.0,1123000000,동대문구,1123010700,청량리동,1,127.0466556151004,37.586722378054
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06468385882204,37.587798425106335
0.0,1123000000,동대문구,1123010300,제기동,1,127.03565096469036,37.582908387091585
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06437733185044,37.58771564106076
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06967071588525,37.593312559884374
0.0,1123000000,동대문구,1123010100,신설동,1,127.02437999731447,37.57904250312919
0.0,1123000000,동대문구,1123010200,용두동,1,127.02488186945288,37.579194988749
0.0,1123000000,동대문구,1123010100,신설동,1,127.02668877282044,37.57831654132274
0.0,1123000000,동대문구,1123010100,신설동,1,127.02753071986042,37.576770449084336
0.0,1123000000,동대문구,1123010900,휘경동,1,127.07210713987038,37.58478635774527
0.0,1123000000,동대문구,1123010600,장안동,1,127.07521059871158,37.56817544851417
0.0,1123000000,동대문구,1123010600,장안동,1,127.07704042579799,37.57219864468401
0.0,1123000000,동대문구,1123010300,제기동,1,127.03766435442434,37.58946666574267
0.0,1123000000,동대문구,1123010200,용두동,1,127.03488257667449,37.573367336543555
0.0,1123000000,동대문구,1123010200,용두동,1,127.0342230233385,37.57466897601417
0.0,1123000000,동대문구,1123010400,전농동,1,127.06678421327206,37.578476449086054
0.0,1123000000,동대문구,1123010400,전농동,1,127.0669884056149,37.57851294978429
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04705830986906,37.58685266393282
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04722218764626,37.58678394283725
0.0,1123000000,동대문구,1123010600,장안동,1,127.07666550348306,37.5766958425578
0.0,1123000000,동대문구,1123010200,용두동,1,127.03492901054616,37.57640232776284
0.0,1123000000,동대문구,1123010200,용두동,1,127.03346441743169,37.57093202861596
0.0,1123000000,동대문구,1123010300,제기동,1,127.03540684164862,37.581417053102776
0.0,1123000000,동대문구,1123010300,제기동,1,127.03414129188874,37.57829059166747
0.0,1123000000,동대문구,1123010200,용두동,1,127.03415308727259,37.57796899440485
0.0,1123000000,동대문구,1123010300,제기동,1,127.0354161537934,37.58500474468608
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06096408754182,37.59241212039287
0.0,1123000000,동대문구,1123010100,신설동,1,127.02765282706986,37.57261674499557
0.0,1123000000,동대문구,1123010200,용두동,1,127.0247682753018,37.57929644854734
0.0,1123000000,동대문구,1123010200,용두동,1,127.02785854956961,37.57685504762386
0.0,1123000000,동대문구,1123010600,장안동,1,127.07601061376386,37.58052978413132
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06424466837481,37.58811620452084
0.0,1123000000,동대문구,1123010600,장안동,1,127.07173229840726,37.560431106051375
0.0,1123000000,동대문구,1123010600,장안동,1,127.07704359821791,37.57170785674936
0.0,1123000000,동대문구,1123010300,제기동,1,127.03492977511208,37.58207859396938
0.0,1123000000,동대문구,1123010300,제기동,1,127.0362141792183,37.585446389687775
0.0,1123000000,동대문구,1123010300,제기동,1,127.03753530043798,37.58821904395565
0.0,1123000000,동대문구,1123010600,장안동,1,127.07574630864151,37.569106537067896
0.0,1123000000,동대문구,1123010200,용두동,1,127.03421758080978,37.5778953799981
0.0,1123000000,동대문구,1123010300,제기동,1,127.03554846406938,37.582981231749045
0.0,1123000000,동대문구,1123010700,청량리동,1,127.04697278855046,37.58662949702902
0.0,1123000000,동대문구,1123010200,용두동,1,127.03429949550583,37.57468226598027
0.0,1123000000,동대문구,1123010200,용두동,1,127.03842147064901,37.573609377736965
0.0,1123000000,동대문구,1123010100,신설동,1,127.02375107790816,37.57181933122283
0.0,1123000000,동대문구,1123010200,용두동,1,127.0351633800142,37.573395134559235
0.0,1123000000,동대문구,1123010600,장안동,1,127.07432812042089,37.566904729647334
0.0,1123000000,동대문구,1123010600,장안동,1,127.07593027254326,37.56906293685674
0.0,1123000000,동대문구,1123010200,용두동,1,127.03468745384531,37.57422330305425
0.0,1123000000,동대문구,1123010300,제기동,1,127.03551730892079,37.5850197500522
0.0,1123000000,동대문구,1123010300,제기동,1,127.03421203824874,37.578350798100146
0.0,1123000000,동대문구,1123010300,제기동,1,127.0382337086202,37.58931772884744
0.0,1123000000,동대문구,1123010200,용두동,1,127.03467188467229,37.57796769967121
0.0,1123000000,동대문구,1123010300,제기동,1,127.039128375453,37.591188301051574
0.0,1123000000,동대문구,1123010600,장안동,1,127.07694217777892,37.571722695127754
0.0,1123000000,동대문구,1123010600,장안동,1,127.07170735823202,37.56069671878356
0.0,1123000000,동대문구,1123010600,장안동,1,127.07539453987785,37.568111252389045
0.0,1123000000,동대문구,1123010300,제기동,1,127.03613569886576,37.58552511357787
0.0,1123000000,동대문구,1123010100,신설동,1,127.02405010636274,37.571715419031875
0.0,1123000000,동대문구,1123010100,신설동,1,127.02373960641307,37.571793291818025
0.0,1123000000,동대문구,1123010300,제기동,1,127.03529587758914,37.581497594301645
0.0,1123000000,동대문구,1123010300,제기동,1,127.03897188199586,37.591145596208044
0.0,1123000000,동대문구,1123010700,청량리동,1,127.03940215476356,37.591631340651865
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06452085910067,37.58820655551666
0.0,1123000000,동대문구,1123010200,용두동,1,127.03487979486427,37.57415603609567
0.0,1123000000,동대문구,1123010400,전농동,1,127.06698277149472,37.57864339888512
0.0,1123000000,동대문구,1123011000,이문동,1,127.06883538047083,37.59816928506039
0.0,1123000000,동대문구,1123010900,휘경동,1,127.0684971922986,37.593212551916594
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06133655953839,37.59262270334353
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06123452369766,37.59252182932841
0.0,1123000000,동대문구,1123010900,휘경동,1,127.06116954182512,37.592368764376886
0.0,1123000000,동대문구,1123010400,전농동,1,127.05616788393894,37.57978973181487
0.0,1123000000,동대문구,1123010700,청량리동,1,127.03931309072264,37.59191671424852
0.0,1123000000,동대문구,1123010400,전농동,1,127.06713791454452,37.578494556650604
0.0,1123000000,동대문구,1123010100,신설동,1,127.0275742578358,37.57775147552937
0.0,1123000000,동대문구,1123010600,장안동,1,127.07464298425153,37.56678883577872
0.0,1123000000,동대문구,1123010500,답십리동,1,127.06134054567094,37.572946552149986
0.0,1123000000,동대문구,1123010700,청량리동,1,127.0468282623016,37.586880217680815
