교육지원청명,자치구,유치원명,공립/사립,유형,주소,,Latitude,Longitude,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,만3세유아수,만4세유아수,만5세유아수,혼합유아수,특수유아수,보직교사수,일반교사수,특수교사수,기간제교사수,총 교사수
동부교육지원청,동대문구,서울전동초등학교병설유치원(동대문구),공립,병설,서울특별시 동대문구 전농로16길 61,,37.5789529,127.0613852,07시20분~19시40분,1,1,1,0,1,6,16,18,0,5,1,2,1,3,7
동부교육지원청,동대문구,자람유치원(동대문구),사립,사인,서울특별시 동대문구 고산자로 534,,37.5889242,127.0391551,09시00분~20시00분,1,1,1,0,0,11,14,9,0,0,0,4,0,0,4
동부교육지원청,중랑구,신일유치원(중랑구),사립,사인,서울특별시 중랑구 면목로44길 55,,37.5810815,127.0916622,07시30분~19시30분,1,1,1,0,0,8,8,14,0,0,0,3,0,0,3
동부교육지원청,중랑구,아랑유치원(중랑구),사립,사인,서울특별시 중랑구 중랑역로 47,,37.5981313,127.0766549,09시00분~20시00분,1,1,1,0,0,14,29,18,0,0,0,4,0,4,8
북부교육지원청,노원구,학여울유치원(노원구),사립,사인,서울특별시 노원구 동일로207길 186,,37.6363492,127.0613398,07시30분~19시30분,2,2,2,0,0,44,48,54,0,0,0,12,0,0,12
북부교육지원청,노원구,효자유치원(노원구),사립,사인,서울특별시 노원구 마들로 111,,37.6245902,127.0654159,07시00분~20시00분,2,2,2,0,0,39,38,31,0,0,0,10,0,3,13
강동송파교육지원청,송파구,우일유치원(송파구),사립,사인,서울특별시 송파구 토성로 38-6,,37.5294308,127.1127416,07시40분~19시00분,3,4,4,0,0,81,96,105,0,0,0,23,0,10,33
강동송파교육지원청,송파구,석촌유치원(송파구),사립,사인,서울특별시 송파구 백제고분로40길 20,,37.5028625,127.106635,08시40분~16시40분,3,3,4,0,0,61,79,100,0,0,0,19,0,2,21
서부교육지원청,마포구,서울상지초등학교병설유치원(마포구),공립,병설,서울특별시 마포구 월드컵로42길 30,,37.5796005,126.8822538,07시30분~19시30분,1,1,1,0,1,8,11,18,0,5,1,2,1,0,4
서부교육지원청,마포구,대진유치원(마포구),사립,법인,서울특별시 마포구 성미산로11길 36,,37.5621939,126.9163779,07시00분~18시00분,5,0,0,0,0,83,0,0,0,0,0,8,0,2,10
강동송파교육지원청,강동구,예슬유치원(강동구),사립,사인,서울특별시 강동구 상암로 11,,37.552396,127.1258146,08시00분~18시00분,2,3,3,0,0,43,50,63,0,0,0,14,0,0,14
강동송파교육지원청,송파구,샛별유치원(송파구),사립,사인,서울특별시 송파구 중대로9길 53-27,,37.4986328,127.1187698,09시00분~19시00분,1,1,1,0,0,18,20,23,0,0,0,6,0,0,6
강동송파교육지원청,송파구,동삼유치원(송파구),사립,사인,서울특별시 송파구 마천로41길 14,,37.4969597,127.1490302,09시00분~18시30분,0,0,0,2,0,0,0,0,14,0,0,2,0,0,2
동부교육지원청,중랑구,로뎅유치원(중랑구),사립,사인,서울특별시 중랑구 봉화산로 90,,37.6019739,127.0846171,07시00분~20시00분,0,0,1,1,0,0,0,12,19,0,0,3,0,1,4
강서양천교육지원청,양천구,원일유치원(양천구),사립,법인,서울특별시 양천구 목동동로 350,,37.5341154,126.882084,08시00분~19시30분,2,1,2,0,0,37,21,30,0,0,1,8,0,0,9
남부교육지원청,구로구,나비유치원(구로구),사립,사인,서울특별시 구로구 고척로 30,,37.497297,126.8396709,09시30분~17시30분,1,1,2,0,0,16,6,28,0,0,0,5,0,0,5
남부교육지원청,금천구,조형유치원(금천구),사립,사인,서울특별시 금천구 독산로1길 3,,37.448898,126.9035285,09시30분~17시30분,1,1,1,0,0,0,18,19,0,0,0,3,0,0,3
남부교육지원청,구로구,준희유치원(구로구),사립,사인,서울특별시 구로구 경인로19길 8,,37.4960688,126.8428415,09시00분~20시00분,0,0,0,1,0,0,0,0,20,0,0,1,0,0,1
성동광진교육지원청,광진구,어린이회관유치원(광진구),사립,법인,서울특별시 광진구 광나루로 441,,37.5468015,127.0778337,08시30분~19시00분,4,4,4,0,0,91,97,82,0,0,3,15,0,6,24
성동광진교육지원청,광진구,영화유치원(광진구),사립,사인,서울특별시 광진구 영화사로 105,,37.5540563,127.0977109,08시00분~19시30분,0,2,1,0,0,0,25,20,0,0,0,5,0,0,5
강남서초교육지원청,서초구,육영유치원(서초구),사립,사인,서울특별시 서초구 방배로6길 18,,37.479191,127.0004898,09시00분~20시00분,0,0,1,1,0,0,0,28,28,0,0,0,0,3,3
강동송파교육지원청,강동구,서울고명초등학교병설유치원(강동구),공립,병설,서울특별시 강동구 고덕로46길 53,,37.5526417,127.1468748,07시30분~19시30분,1,1,1,0,0,5,16,19,0,0,1,2,0,0,3
강동송파교육지원청,강동구,서울명일유치원(강동구),공립,단설,서울특별시 강동구 암사19길 53,,37.5539222,127.1419775,07시00분~19시30분,1,2,3,0,1,15,28,46,0,7,2,4,1,2,9
강서양천교육지원청,강서구,신세기유치원(강서구),사립,사인,서울특별시 강서구 허준로 47,,37.5704953,126.8471746,08시00분~18시00분,2,1,2,0,0,33,23,43,0,0,0,8,0,0,8
강동송파교육지원청,강동구,성보나유치원(강동구),사립,법인,서울특별시 강동구 고덕로83길 68,,37.5602865,127.1693988,08시30분~18시00분,1,1,1,0,0,22,23,19,0,0,0,5,0,0,5
북부교육지원청,노원구,보고유치원(노원구),사립,사인,서울특별시 노원구 석계로13길 23-14,,37.6195942,127.0614235,07시00분~19시30분,1,2,1,0,0,11,22,20,0,0,0,5,0,0,5
성북강북교육지원청,성북구,빛나라유치원(성북구),사립,사인,서울특별시 성북구 종암로9길 78,,37.5973938,127.0329856,09시00분~20시00분,1,1,1,0,0,11,12,17,0,0,0,3,0,0,3
강동송파교육지원청,송파구,생명나무유치원(송파구),사립,사인,서울특별시 송파구 송파대로8길 17,,37.4781727,127.1286551,08시00분~18시00분,3,2,2,0,0,56,44,38,0,0,0,12,0,0,12
성북강북교육지원청,성북구,선한유치원(성북구),사립,법인,서울특별시 성북구 길음로9길 73,,37.6039552,127.0205947,08시00분~19시30분,1,1,1,0,0,18,25,25,0,0,0,8,0,0,8
강서양천교육지원청,양천구,서울영도초등학교병설유치원(양천구),공립,병설,서울특별시 양천구 목동중앙로 70,,37.5357584,126.8715056,07시00분~19시00분,1,2,2,0,0,9,21,25,0,0,1,4,0,0,5
강서양천교육지원청,강서구,서울정곡초등학교병설유치원(강서구),공립,병설,서울특별시 강서구 방화대로50길 22,,37.5766459,126.8189585,07시00분~19시00분,1,1,1,0,0,5,8,17,0,0,1,2,0,3,6
강서양천교육지원청,강서구,신영유치원(강서구),사립,사인,서울특별시 강서구 곰달래로25길 4,,37.5309919,126.8492363,07시30분~19시30분,2,2,2,0,0,31,38,40,0,0,0,11,0,2,13
남부교육지원청,구로구,새두산유치원(구로구),사립,사인,서울특별시 구로구 도림로 59,,37.4893405,126.8892594,07시00분~19시00분,2,2,1,0,0,32,32,18,0,0,0,8,0,3,11
동부교육지원청,중랑구,영은유치원(중랑구),사립,사인,서울특별시 중랑구 신내로19길 42,,37.6152616,127.0910145,07시50분~20시00분,3,2,3,0,0,54,52,64,0,0,0,15,0,0,15
동작관악교육지원청,동작구,동그라미유치원(동작구),사립,사인,서울특별시 동작구 사당로28길 34,,37.481584,126.9793751,08시00분~19시00분,3,4,3,0,0,68,80,80,0,0,0,17,0,0,17
남부교육지원청,구로구,세희유치원(구로구),사립,사인,서울특별시 구로구 도림로 107,,37.4920109,126.8940706,07시00분~20시00분,1,1,1,0,0,12,17,16,0,0,0,5,0,0,5
동작관악교육지원청,관악구,예닮유치원(관악구),사립,사인,서울특별시 관악구 신원로3길 59-9,,37.4825231,126.9252692,09시00분~18시30분,1,1,1,0,0,7,6,12,0,0,0,2,0,0,2
동작관악교육지원청,동작구,은혜유치원(동작구),사립,사인,서울특별시 동작구 성대로6가길 29,,37.4977926,126.933181,08시00분~19시00분,1,1,1,0,0,0,0,0,0,0,0,3,0,0,3
북부교육지원청,도봉구,다솜유치원(도봉구),사립,사인,서울특별시 도봉구 해등로 195,,37.6572508,127.0351747,09시00분~19시30분,1,3,3,0,0,45,79,81,0,0,1,12,0,0,13
북부교육지원청,노원구,대원유치원(노원구),사립,사인,서울특별시 노원구 동일로228길 29,,37.6678103,127.0587367,08시30분~18시30분,0,1,1,0,0,0,4,7,0,0,0,2,0,1,3
북부교육지원청,노원구,보배유치원(노원구),사립,사인,서울특별시 노원구 마들로3길 37,,37.6294153,127.062514,07시30분~19시30분,2,1,1,0,0,16,22,21,0,0,0,6,0,0,6
북부교육지원청,노원구,우리유치원(노원구),사립,사인,서울특별시 노원구 한글비석로 281,,37.6528843,127.0777274,09시00분~18시30분,2,3,2,0,0,41,54,52,0,0,0,10,0,0,10
북부교육지원청,노원구,초안유치원(노원구),사립,사인,서울특별시 노원구 우이천로 102,,37.6313214,127.0429208,08시00분~20시00분,1,1,2,0,0,13,11,33,0,0,0,6,0,0,6
서부교육지원청,서대문구,벧엘유치원(서대문구),사립,사인,서울특별시 서대문구 연희로10길 17-6,,37.5663381,126.9322228,08시00분~19시00분,2,2,2,0,0,28,27,35,0,0,0,8,0,0,8
서부교육지원청,서대문구,예그린유치원(서대문구),사립,사인,서울특별시 서대문구 홍제내길 84,,37.5861575,126.9358687,09시00분~20시00분,1,1,1,0,0,16,19,26,0,0,0,4,0,0,4
서부교육지원청,은평구,색동유치원(은평구),사립,사인,서울특별시 은평구 갈현로 212-1,,37.6160676,126.9142392,07시30분~20시00분,2,2,2,0,0,25,36,51,0,0,0,11,0,0,11
성동광진교육지원청,성동구,아이들세상유치원(성동구),사립,사인,서울특별시 성동구 독서당로 272,,37.5459724,127.0196834,08시20분~17시00분,1,2,2,0,0,23,31,31,0,0,0,9,0,0,9
성북강북교육지원청,성북구,사랑유치원(성북구),사립,사인,서울특별시 성북구 월곡로7길 72,,37.5998619,127.0362887,07시00분~20시00분,1,2,2,0,0,52,55,68,0,0,0,14,0,0,14
강동송파교육지원청,강동구,오송유치원(강동구),사립,사인,서울특별시 강동구 구천면로39길 26,,37.5458538,127.1319106,08시30분~18시00분,2,2,3,0,0,26,30,57,0,0,0,10,0,0,10
강남서초교육지원청,강남구,서울수서초등학교병설유치원(강남구),공립,병설,서울특별시 강남구 광평로51길 46,,37.4908423,127.101657,07시00분~20시00분,1,1,1,0,0,6,5,8,0,0,1,2,0,0,3
서부교육지원청,서대문구,서울인왕초등학교병설유치원(서대문구),공립,병설,서울특별시 서대문구 세무서길 33-9,,37.5902441,126.9453276,07시30분~20시00분,1,1,1,0,0,7,18,20,0,0,1,2,0,1,4
강남서초교육지원청,강남구,선경유치원(강남구),사립,사인,서울특별시 강남구 삼성로 151,,37.4921261,127.0625653,08시30분~18시00분,1,0,0,2,0,8,0,0,19,0,0,3,0,0,3
강남서초교육지원청,강남구,신아유치원(강남구),사립,사인,서울특별시 강남구 개포로110길 15,,37.4922926,127.0783273,07시30분~19시00분,1,1,2,0,0,30,30,60,0,0,0,8,0,0,8
강남서초교육지원청,강남구,신양유치원(강남구),사립,사인,서울특별시 강남구 선릉로10길 18-6,,37.4837054,127.0614047,09시00분~19시30분,1,1,2,0,0,19,17,31,0,0,0,7,0,0,7
강남서초교육지원청,서초구,우정유치원(서초구),사립,사인,서울특별시 서초구 서초대로70길 32,,37.493857,127.0233637,09시30분~18시00분,0,1,2,0,0,0,24,43,0,0,0,6,0,0,6
강서양천교육지원청,강서구,강서유치원(강서구),사립,사인,서울특별시 강서구 까치산로 116,,37.548205,126.8500488,07시30분~19시30분,1,2,3,0,0,16,32,55,0,0,0,9,0,0,9
강서양천교육지원청,강서구,대유유치원(강서구),사립,법인,서울특별시 강서구 곰달래로57길 39,,37.534002,126.8616061,08시00분~20시00분,1,1,2,0,0,16,22,36,0,0,0,4,0,3,7
강서양천교육지원청,양천구,대한유치원(양천구),사립,사인,서울특별시 양천구 오목로13길 31,,37.5257182,126.8447985,08시00분~18시40분,1,1,1,0,0,5,16,14,0,0,0,3,0,0,3
강서양천교육지원청,양천구,동연유치원(양천구),사립,사인,서울특별시 양천구 목동중앙북로7길 22,,37.5488578,126.8676988,09시00분~20시00분,1,1,1,0,0,10,25,24,0,0,1,4,0,0,5
강서양천교육지원청,양천구,목성유치원(양천구),사립,사인,서울특별시 양천구 목동동로 50,,37.5130364,126.8611326,08시30분~17시30분,2,2,2,0,0,40,60,60,0,0,0,13,0,0,13
강서양천교육지원청,강서구,문성유치원(강서구),사립,사인,서울특별시 강서구 우현로 8,,37.5470819,126.8446039,09시00분~17시00분,1,2,3,0,0,13,32,44,0,0,0,7,0,0,7
중부교육지원청,중구,숭의여자대학교부설유치원(중구),사립,법인,서울특별시 중구 소파로2길 10,,37.5569016,126.9874009,09시00분~17시00분,1,1,1,0,0,21,17,22,0,0,0,2,0,2,4
중부교육지원청,용산구,일민유치원(용산구),사립,사인,서울특별시 용산구 효창원로 17,,37.5348038,126.9501037,09시00분~19시00분,2,2,2,0,0,39,43,42,0,0,0,10,0,0,10
중부교육지원청,종로구,한아름유치원(종로구),사립,사인,서울특별시 종로구 혜화로6가길 34,,37.5903112,127.0012583,08시00분~18시00분,0,0,0,3,0,0,0,0,31,0,0,4,0,0,4
동부교육지원청,동대문구,서울휘경유치원(동대문구),공립,단설,서울특별시 동대문구 망우로6길 48,,37.5857748,127.0581642,07시30분~19시30분,2,2,2,0,1,28,22,39,0,5,2,5,0,0,7
강남서초교육지원청,강남구,서울도곡초등학교병설유치원(강남구),공립,병설,서울특별시 강남구 선릉로64길 33,,37.4990608,127.0546706,07시00분~19시00분,2,1,1,0,0,16,20,21,0,0,1,3,0,3,7
서부교육지원청,은평구,하늘유치원(은평구),사립,사인,서울특별시 은평구 진관1로 77-15,,37.6322134,126.9287632,09시00분~19시00분,2,2,2,0,0,31,45,48,0,0,0,10,0,2,12
남부교육지원청,영등포구,무지개영재유치원(영등포구),사립,법인,서울특별시 영등포구 양산로17길 8,,37.5251019,126.8937394,09시00분~17시00분,3,4,3,0,0,66,94,86,0,0,0,20,0,0,20
동작관악교육지원청,관악구,예일유치원(관악구),사립,사인,서울특별시 관악구 낙성대역14길 6,,37.4739179,126.964271,09시00분~19시00분,1,1,1,0,0,16,13,22,0,0,0,5,0,0,5
강동송파교육지원청,강동구,반석유치원(강동구),사립,사인,서울특별시 강동구 양재대로124길 89-18,,37.5428372,127.1473475,07시50분~18시30분,2,1,1,0,0,29,25,27,0,0,0,7,0,0,7
강남서초교육지원청,강남구,청담몬테소리유치원(강남구),사립,사인,서울특별시 강남구 학동로67길 15,,37.5193769,127.0465759,08시30분~18시00분,2,2,2,0,0,33,41,35,0,0,0,10,0,0,10
성동광진교육지원청,광진구,동인유치원(광진구),사립,사인,서울특별시 광진구 자양로30길 6,,37.5436771,127.0852344,09시00분~19시00분,0,0,0,1,0,0,0,0,19,0,0,1,0,0,1
성동광진교육지원청,성동구,경동유치원(성동구),사립,사인,서울특별시 성동구 금호로 100,,37.5518565,127.0271162,08시30분~17시10분,0,3,3,0,0,0,73,84,0,0,1,11,0,4,16
성동광진교육지원청,성동구,송곡유치원(성동구),사립,법인,서울특별시 성동구 무학로6길 41,,37.5651103,127.0347949,09시00분~17시00분,0,1,1,0,0,0,30,31,0,0,0,3,0,0,3
북부교육지원청,도봉구,현대유치원(도봉구),사립,사인,서울특별시 도봉구 삼양로 574-38,,37.6541658,127.0139509,09시00분~17시00분,0,0,1,1,0,0,0,14,14,0,0,3,0,0,3
남부교육지원청,금천구,백상유치원(금천구),사립,사인,서울특별시 금천구 탑골로3길 50,,37.4536019,126.9139174,09시00분~18시00분,0,1,1,0,0,0,11,11,0,0,0,2,0,0,2
중부교육지원청,종로구,서울혜화초등학교병설유치원(종로구),공립,병설,서울특별시 종로구 혜화로 32,,37.5889493,126.9999836,07시00분~19시00분,0,1,1,0,0,0,5,10,0,0,0,2,0,2,4
서부교육지원청,은평구,서울구현초등학교병설유치원(은평구),공립,병설,서울특별시 은평구 갈현로15길 51,,37.6092825,126.9058435,07시20분~19시20분,1,1,1,0,0,3,13,14,0,0,1,3,0,3,7
성북강북교육지원청,성북구,아랑유치원(성북구),사립,사인,서울특별시 성북구 북악산로 844,,37.5978717,127.01779,07시30분~19시30분,2,3,2,0,0,56,71,63,0,0,0,16,0,0,16
성동광진교육지원청,광진구,예일유치원(광진구),사립,사인,서울특별시 광진구 천호대로111길 41,,37.5582882,127.0827758,09시00분~20시00분,0,0,2,1,0,0,0,48,20,0,0,6,0,2,8
강서양천교육지원청,강서구,우람유치원(강서구),사립,사인,서울특별시 강서구 방화대로45길 32,,37.574702,126.8149759,09시00분~17시00분,2,3,3,0,0,51,67,76,0,0,0,13,0,0,13
동부교육지원청,중랑구,서울면목초등학교병설유치원(중랑구),공립,병설,서울특별시 중랑구 면목로 434,,37.5912359,127.0877097,07시30분~19시30분,1,1,2,0,0,7,8,21,0,0,1,3,0,0,4
동작관악교육지원청,동작구,서울문창초등학교병설유치원(동작구),공립,병설,서울특별시 동작구 신대방2길 14,,37.4889443,126.9138717,08시00분~17시00분,1,1,1,0,1,13,16,37,0,6,0,4,1,5,10
강동송파교육지원청,송파구,잠실럭키유치원(송파구),사립,사인,서울특별시 송파구 올림픽로 135,,37.5140588,127.0884544,09시00분~17시00분,2,2,1,0,0,38,42,28,0,0,0,10,0,0,10
