"동별(1)",동별(2),동별(3),2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"동별(1)",동별(2),동별(3),보육시설 정원,보육시설 정원,보육시설 정원,보육시설 정원,보육시설 정원,보육시설 정원,보육시설 정원,보육시설 정원,보육시설 현원,보육시설 현원,보육시설 현원,보육시설 현원,보육시설 현원,보육시설 현원,보육시설 현원,보육시설 현원
"동별(1)",동별(2),동별(3),소계,국공립,사회복지법인,법인·단체 등,민간,가정,부모협동,직장,소계,국공립,사회복지법인,법인·단체 등,민간,가정,부모협동,직장
"합계",강서구,가양2동,352,282,-,-,39,31,-,-,214,167,-,-,19,28,-,-
"합계",강서구,가양3동,265,111,-,-,100,54,-,-,200,81,-,-,66,53,-,-
"합계",강서구,발산1동,1041,375,-,-,448,158,-,60,712,304,-,-,262,121,-,25
"합계",강서구,공항동,975,562,173,-,-,155,-,85,835,498,143,-,-,139,-,55
"합계",강서구,방화1동,1143,632,-,-,178,284,-,49,939,544,-,-,144,242,-,9
"합계",강서구,방화2동,469,189,-,-,224,56,-,-,390,143,-,-,191,56,-,-
"합계",강서구,방화3동,645,149,-,-,422,74,-,-,492,111,-,-,319,62,-,-
"합계",강서구,화곡1동,877,275,-,-,507,95,-,-,726,232,-,-,405,89,-,-
"합계",강서구,우장산동,892,343,-,-,297,233,-,19,661,274,-,-,173,211,-,3
"합계",구로구,소계,11595,5331,229,295,3548,1656,59,477,8942,4369,173,201,2499,1385,50,265
"합계",구로구,신도림동,956,294,-,-,445,217,-,-,790,279,-,-,321,190,-,-
"합계",구로구,구로1동,649,236,-,63,27,236,-,87,541,200,-,61,25,199,-,56
"합계",구로구,구로3동,606,388,-,74,52,43,-,49,451,306,-,46,40,32,-,27
"합계",구로구,구로4동,532,298,-,-,114,120,-,-,433,248,-,-,89,96,-,-
"합계",구로구,구로5동,796,238,-,98,306,154,-,-,630,189,-,61,233,147,-,-
"합계",구로구,고척1동,863,441,96,-,252,74,-,-,660,321,72,-,193,74,-,-
"합계",구로구,고척2동,826,348,54,60,287,77,-,-,625,320,45,33,162,65,-,-
"합계",구로구,개봉2동,648,415,-,-,99,134,-,-,552,359,-,-,93,100,-,-
"합계",구로구,개봉3동,618,200,-,-,399,19,-,-,467,181,-,-,275,11,-,-
"합계",구로구,오류1동,582,305,-,-,74,75,-,128,395,203,-,-,72,74,-,46
"합계",구로구,수궁동,651,179,-,-,379,53,40,-,551,146,-,-,317,51,37,-
"합계",구로구,가리봉동,204,112,-,-,92,-,-,-,101,84,-,-,17,-,-,-
"합계",구로구,구로2동,761,172,-,-,444,35,-,110,500,109,-,-,306,11,-,74
"합계",구로구,개봉1동,795,269,79,-,319,128,-,-,590,248,56,-,191,95,-,-
"합계",구로구,오류2동,1233,761,-,-,259,140,19,54,900,551,-,-,165,119,13,52
"합계",구로구,항동,875,675,-,-,-,151,-,49,756,625,-,-,-,121,-,10
"합계",금천구,소계,6932,2965,223,573,2399,388,-,384,4726,2229,137,357,1529,295,-,179
"합계",금천구,가산동,635,145,-,197,142,-,-,151,378,87,-,152,81,-,-,58
"합계",금천구,독산1동,1201,722,-,55,199,127,-,98,976,586,-,44,172,114,-,60
"합계",금천구,독산2동,610,343,-,-,247,20,-,-,480,251,-,-,209,20,-,-
"합계",금천구,독산3동,474,263,-,-,196,15,-,-,360,192,-,-,153,15,-,-
"합계",금천구,독산4동,587,222,-,-,348,17,-,-,355,150,-,-,203,2,-,-
"합계",금천구,시흥1동,780,350,-,76,130,89,-,135,584,296,-,49,100,78,-,61
"합계",금천구,시흥2동,419,339,-,-,-,80,-,-,326,275,-,-,-,51,-,-
"합계",금천구,시흥3동,278,189,-,89,-,-,-,-,159,134,-,25,-,-,-,-
"합계",금천구,시흥4동,824,196,-,156,472,-,-,-,479,143,-,87,249,-,-,-
"합계",금천구,시흥5동,1124,196,223,-,665,40,-,-,629,115,137,-,362,15,-,-
"합계",영등포구,소계,11461,4536,79,66,2499,1177,-,3104,8726,3838,71,58,1681,1101,-,1977
"합계",영등포구,여의동,2867,165,-,-,-,59,-,2643,1868,149,-,-,-,57,-,1662
"합계",영등포구,당산1동,672,308,-,-,255,77,-,32,548,243,-,-,217,65,-,23
"합계",영등포구,당산2동,859,483,-,-,222,119,-,35,636,372,-,-,125,112,-,27
"합계",영등포구,양평1동,516,242,-,-,186,88,-,-,440,214,-,-,144,82,-,-
"합계",영등포구,양평2동,602,235,-,26,-,138,-,203,489,210,-,18,-,131,-,130
"합계",영등포구,신길1동,363,268,-,-,63,32,-,-,315,225,-,-,59,31,-,-
"합계",영등포구,신길3동,327,159,-,-,99,69,-,-,268,124,-,-,81,63,-,-
"합계",영등포구,신길4동,505,379,-,-,126,-,-,-,433,325,-,-,108,-,-,-
"합계",영등포구,신길5동,220,220,-,-,-,-,-,-,189,189,-,-,-,-,-,-
"합계",영등포구,신길6동,651,281,-,-,313,57,-,-,448,243,-,-,150,55,-,-
"합계",영등포구,신길7동,416,244,-,-,34,76,-,62,376,222,-,-,33,74,-,47
"합계",영등포구,대림1동,399,164,-,-,215,20,-,-,326,149,-,-,158,19,-,-
"합계",영등포구,대림2동,279,128,-,-,151,-,-,-,169,106,-,-,63,-,-,-
"합계",영등포구,대림3동,555,339,-,-,122,94,-,-,476,277,-,-,116,83,-,-
"합계",영등포구,영등포본동,403,163,-,-,120,120,-,-,328,141,-,-,74,113,-,-
"합계",영등포구,영등포동,377,272,-,-,105,-,-,-,274,207,-,-,67,-,-,-
"합계",영등포구,도림동,448,153,79,40,99,77,-,-,371,131,71,40,63,66,-,-
"합계",영등포구,문래동,1002,333,-,-,389,151,-,129,772,311,-,-,223,150,-,88
"합계",동작구,소계,7561,4211,-,101,1940,941,49,319,6022,3398,-,63,1533,812,38,178
"합계",동작구,노량진2동,35,-,-,-,-,-,-,35,25,-,-,-,-,-,-,25
"합계",동작구,상도1동,932,565,-,-,273,56,-,38,767,500,-,-,211,37,-,19
"합계",동작구,상도2동,663,379,-,-,151,133,-,-,579,324,-,-,135,120,-,-
"합계",동작구,상도3동,381,134,-,-,211,36,-,-,300,87,-,-,178,35,-,-
"합계",동작구,상도4동,683,248,-,-,299,87,49,-,512,195,-,-,210,69,38,-
"합계",동작구,사당1동,433,213,-,62,138,20,-,-,355,197,-,41,97,20,-,-
"합계",동작구,사당3동,459,382,-,-,-,77,-,-,383,314,-,-,-,69,-,-
"합계",동작구,사당4동,341,125,-,-,162,54,-,-,284,104,-,-,132,48,-,-
"합계",동작구,사당5동,191,112,-,-,27,52,-,-,183,110,-,-,24,49,-,-
"합계",동작구,대방동,466,291,-,-,68,58,-,49,363,238,-,-,58,54,-,13
"합계",동작구,신대방1동,444,158,-,-,207,79,-,-,328,110,-,-,151,67,-,-
"합계",동작구,신대방2동,636,415,-,-,29,39,-,153,511,349,-,-,26,37,-,99
"합계",동작구,흑석동,769,500,-,-,206,19,-,44,530,331,-,-,158,19,-,22
"합계",동작구,노량진1동,578,359,-,39,83,97,-,-,428,259,-,22,79,68,-,-
"합계",동작구,사당2동,550,330,-,-,86,134,-,-,474,280,-,-,74,120,-,-
"합계",관악구,소계,8988,4731,82,299,2290,905,-,681,6335,3545,-,170,1502,720,-,398
"합계",관악구,보라매동,603,231,-,-,302,40,-,30,385,169,-,-,178,18,-,20
"합계",관악구,청림동,377,257,-,-,-,120,-,-,305,206,-,-,-,99,-,-
"합계",관악구,행운동,373,198,-,78,42,55,-,-,265,166,-,42,16,41,-,-
"합계",관악구,낙성대동,844,154,-,96,114,-,-,480,525,103,-,56,89,-,-,277
"합계",관악구,중앙동,144,144,-,-,-,-,-,-,131,131,-,-,-,-,-,-
"합계",관악구,인헌동,361,187,-,-,138,36,-,-,316,171,-,-,112,33,-,-
"합계",관악구,남현동,352,59,-,88,44,39,-,122,210,51,-,38,31,34,-,56
"합계",관악구,서원동,465,357,-,-,108,-,-,-,272,225,-,-,47,-,-,-
"합계",관악구,신원동,313,139,-,-,174,-,-,-,189,74,-,-,115,-,-,-
"합계",관악구,서림동,234,87,30,-,37,80,-,-,156,60,-,-,35,61,-,-
"합계",관악구,신사동,494,172,-,-,307,15,-,-,296,145,-,-,144,7,-,-
"합계",관악구,신림동,171,137,-,-,34,-,-,-,113,99,-,-,14,-,-,-
"합계",관악구,난향동,421,178,-,-,150,93,-,-,311,142,-,-,88,81,-,-
"합계",관악구,조원동,420,333,-,-,49,38,-,-,300,239,-,-,30,31,-,-
"합계",관악구,대학동,163,67,-,-,39,57,-,-,116,31,-,-,39,46,-,-
"합계",관악구,은천동,648,463,-,-,66,119,-,-,561,405,-,-,55,101,-,-
"합계",관악구,성현동,559,214,-,-,190,155,-,-,417,161,-,-,144,112,-,-
"합계",관악구,청룡동,571,376,-,-,126,20,-,49,381,242,-,-,76,18,-,45
"합계",관악구,난곡동,533,283,52,37,161,-,-,-,390,240,-,34,116,-,-,-
"합계",관악구,삼성동,335,289,-,-,46,-,-,-,214,171,-,-,43,-,-,-
"합계",관악구,미성동,607,406,-,-,163,38,-,-,482,314,-,-,130,38,-,-
"합계",서초구,소계,10016,5408,-,237,1372,663,74,2262,7077,4078,-,174,1011,585,57,1172
"합계",서초구,서초1동,683,345,-,-,-,80,-,258,455,263,-,-,-,72,-,120
"합계",서초구,서초2동,774,338,-,-,36,17,-,383,536,270,-,-,29,16,-,221
"합계",서초구,서초3동,720,211,-,-,108,16,41,344,445,180,-,-,83,16,30,136
"합계",서초구,서초4동,359,265,-,-,27,20,-,47,267,210,-,-,22,11,-,24
"합계",서초구,잠원동,436,282,-,-,76,60,-,18,292,182,-,-,46,56,-,8
"합계",서초구,반포본동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"합계",서초구,반포1동,749,414,-,-,335,-,-,-,500,295,-,-,205,-,-,-
"합계",서초구,반포2동,473,298,-,-,155,20,-,-,298,159,-,-,125,14,-,-
"합계",서초구,반포3동,442,313,-,-,69,60,-,-,362,251,-,-,51,60,-,-
"합계",서초구,반포4동,752,486,-,-,111,33,-,122,585,424,-,-,96,5,-,60
"합계",서초구,방배본동,181,115,-,-,24,-,-,42,141,107,-,-,24,-,-,10
"합계",서초구,방배1동,150,90,-,-,-,60,-,-,143,84,-,-,-,59,-,-
"합계",서초구,방배2동,694,298,-,237,-,39,-,120,498,244,-,174,-,34,-,46
"합계",서초구,방배3동,429,409,-,-,-,20,-,-,309,290,-,-,-,19,-,-
"합계",서초구,방배4동,409,159,-,-,198,52,-,-,359,143,-,-,164,52,-,-
"합계",서초구,양재1동,1028,366,-,-,145,135,33,349,789,291,-,-,104,133,27,234
"합계",서초구,양재2동,595,423,-,-,61,31,-,80,424,296,-,-,54,25,-,49
"합계",서초구,내곡동,1142,596,-,-,27,20,-,499,674,389,-,-,8,13,-,264
"합계",강남구,소계,10725,5150,-,-,2472,683,69,2351,6846,3566,-,-,1625,570,48,1037
"합계",강남구,신사동,276,222,-,-,54,-,-,-,218,185,-,-,33,-,-,-
"합계",강남구,개포3동,444,234,-,-,64,46,-,100,307,191,-,-,46,41,-,29
"합계",강남구,논현1동,291,183,-,-,88,20,-,-,155,79,-,-,56,20,-,-
"합계",강남구,논현2동,223,114,-,-,48,-,-,61,139,85,-,-,34,-,-,20
"합계",강남구,삼성1동,526,249,-,-,68,-,-,209,269,163,-,-,54,-,-,52
"합계",강남구,삼성2동,768,226,-,-,308,57,-,177,518,162,-,-,232,45,-,79
"합계",강남구,대치1동,361,167,-,-,194,-,-,-,243,105,-,-,138,-,-,-
"합계",강남구,대치4동,686,210,-,-,178,14,-,284,395,151,-,-,106,9,-,129
"합계",강남구,역삼1동,702,69,-,-,148,20,-,465,312,45,-,-,90,13,-,164
"합계",강남구,역삼2동,547,209,-,-,252,20,-,66,340,147,-,-,142,17,-,34
"합계",강남구,도곡1동,256,159,-,-,57,40,-,-,167,78,-,-,50,39,-,-
"합계",강남구,도곡2동,308,254,-,-,34,20,-,-,224,183,-,-,22,19,-,-
"합계",강남구,개포1동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"합계",강남구,개포4동,706,327,-,-,227,52,-,100,488,290,-,-,133,41,-,24
"합계",강남구,일원본동,691,254,-,-,147,40,-,250,467,163,-,-,108,39,-,157
"합계",강남구,일원1동,490,116,-,-,202,52,-,120,255,86,-,-,84,19,-,66
"합계",강남구,수서동,390,190,-,-,106,20,-,74,288,118,-,-,98,20,-,52
"합계",강남구,세곡동,1299,823,-,-,239,168,69,-,902,563,-,-,150,141,48,-
"합계",강남구,압구정동,306,202,-,-,-,20,-,84,240,157,-,-,-,20,-,63
"합계",강남구,청담동,360,227,-,-,58,-,-,75,270,175,-,-,49,-,-,46
"합계",강남구,대치2동,629,303,-,-,-,40,-,286,400,242,-,-,-,36,-,122
"합계",강남구,개포2동,466,412,-,-,-,54,-,-,249,198,-,-,-,51,-,-
"합계",송파구,소계,15563,6581,107,116,4916,2288,48,1507,12990,5823,59,91,3945,1996,30,1046
"합계",송파구,풍납1동,213,108,-,-,67,38,-,-,174,103,-,-,39,32,-,-
"합계",송파구,풍납2동,1152,325,-,-,266,93,-,468,818,256,-,-,98,79,-,385
"합계",송파구,거여1동,609,229,79,-,301,-,-,-,516,209,34,-,273,-,-,-
"합계",송파구,거여2동,771,370,-,-,288,113,-,-,682,320,-,-,251,111,-,-
"합계",송파구,마천1동,442,235,-,-,167,40,-,-,420,215,-,-,167,38,-,-
"합계",송파구,마천2동,520,114,-,61,308,37,-,-,391,97,-,59,209,26,-,-
"합계",송파구,방이1동,201,-,-,-,201,-,-,-,152,-,-,-,152,-,-,-
"합계",송파구,방이2동,506,147,-,-,234,76,-,49,430,130,-,-,208,59,-,33
"합계",송파구,오륜동,93,-,-,-,-,-,-,93,45,-,-,-,-,-,-,45
"합계",송파구,오금동,901,457,28,-,286,130,-,-,724,378,25,-,226,95,-,-
"합계",송파구,송파1동,552,274,-,-,96,97,48,37,429,230,-,-,89,60,30,20
"합계",송파구,송파2동,239,20,-,-,159,60,-,-,231,20,-,-,156,55,-,-
"합계",송파구,석촌동,656,210,-,-,389,57,-,-,526,169,-,-,302,55,-,-
"합계",송파구,삼전동,716,218,-,24,454,20,-,-,582,191,-,18,355,18,-,-
"합계",송파구,가락본동,465,287,-,-,59,119,-,-,401,244,-,-,57,100,-,-
"합계",송파구,가락1동,813,675,-,-,-,80,-,58,698,590,-,-,-,78,-,30
"합계",송파구,가락2동,945,115,-,-,678,75,-,77,725,102,-,-,518,63,-,42
"합계",송파구,문정1동,341,131,-,-,179,31,-,-,303,122,-,-,154,27,-,-
"합계",송파구,문정2동,546,125,-,-,83,76,-,262,392,101,-,-,74,63,-,154
"합계",송파구,잠실본동,451,108,-,31,312,-,-,-,400,96,-,14,290,-,-,-
"합계",송파구,잠실4동,500,179,-,-,64,257,-,-,432,161,-,-,55,216,-,-
"합계",송파구,잠실6동,527,39,-,-,-,114,-,374,438,37,-,-,-,108,-,293
"합계",송파구,잠실7동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"합계",송파구,잠실2동,422,222,-,-,-,200,-,-,395,202,-,-,-,193,-,-
"합계",송파구,잠실3동,409,29,-,-,108,232,-,40,348,29,-,-,100,186,-,33
"합계",송파구,장지동,708,432,-,-,177,99,-,-,640,413,-,-,133,94,-,-
"합계",송파구,위례동,1865,1532,-,-,40,244,-,49,1698,1408,-,-,39,240,-,11
"합계",강동구,소계,12454,5405,87,76,4957,1529,20,380,9878,4589,68,73,3585,1295,17,251
"합계",강동구,명일1동,604,225,-,-,266,113,-,-,567,204,-,-,256,107,-,-
"합계",강동구,명일2동,257,65,-,-,74,79,-,39,218,57,-,-,68,78,-,15
"합계",강동구,고덕1동,517,244,-,-,175,98,-,-,427,232,-,-,100,95,-,-
"합계",강동구,고덕2동,619,403,-,-,141,75,-,-,551,347,-,-,129,75,-,-
"합계",강동구,암사2동,526,156,-,-,210,160,-,-,419,134,-,-,147,138,-,-
"합계",강동구,암사3동,464,293,-,-,91,60,20,-,364,226,-,-,62,59,17,-
"합계",강동구,천호1동,771,297,-,-,397,77,-,-,632,245,-,-,331,56,-,-
"합계",강동구,천호3동,564,144,-,-,380,40,-,-,411,136,-,-,239,36,-,-
"합계",강동구,성내1동,774,293,-,-,335,60,-,86,526,240,-,-,191,43,-,52
"합계",강동구,성내2동,569,140,-,-,393,36,-,-,373,102,-,-,258,13,-,-
"합계",강동구,성내3동,648,235,-,-,336,77,-,-,495,196,-,-,270,29,-,-
"합계",강동구,둔촌1동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"합계",강동구,둔촌2동,578,211,87,-,149,131,-,-,430,172,68,-,103,87,-,-
"합계",강동구,암사1동,1043,295,-,-,689,59,-,-,797,211,-,-,537,49,-,-
"합계",강동구,천호2동,819,428,-,-,331,-,-,60,622,331,-,-,262,-,-,29
"합계",강동구,길동,1009,273,-,76,585,75,-,-,697,198,-,73,357,69,-,-
"합계",강동구,강일동,1168,679,-,-,272,217,-,-,934,594,-,-,147,193,-,-
"합계",강동구,상일1동,856,664,-,-,133,59,-,-,823,636,-,-,128,59,-,-
"합계",강동구,상일2동,668,360,-,-,-,113,-,195,592,328,-,-,-,109,-,155
