자치구,행정동,유해업소수,대형쇼핑몰수,도서관수,미술관 박물관 극장수,"의료시설수(병원,의원,보건소,보건지소)",공원 수,경로당 수,보육시설정원,보육시설현원,보육시설포화도,횡단보도수,육교수,CCTV수,월평균소득금액,평균면적(m^2),면적당 가격(만원/m^2),"주유소,가스충전소 수",공립,사립,공립+사립
양천구,신정2동,7.0,0.0,0.0,0.0,1.0,2.0,12.0,281.0,231.0,0.82,43.0,11.0,139.0,4749748.736842105,85.0,1354.0,0.0,0.0,1.0,1.0
양천구,신정6동,0.0,0.0,1.0,0.0,2.0,7.0,3.0,428.0,352.0,0.82,71.0,2.0,106.0,5422674.947368421,100.0,1752.0,1.0,0.0,2.0,2.0
양천구,신정7동,0.0,2.0,1.0,0.0,0.0,4.0,9.0,537.0,420.0,0.78,61.0,13.0,179.0,4105140.842105264,91.0,1343.0,5.0,0.0,3.0,3.0
양천구,목5동,0.0,2.0,2.0,0.0,1.0,9.0,6.0,614.0,511.0,0.83,142.0,13.0,186.0,6040209.052631579,104.0,1788.0,1.0,3.0,6.0,9.0
강서구,염창동,8.0,2.0,1.0,0.0,3.0,4.0,35.0,1271.0,978.0,0.77,29.0,1.0,130.0,4149403.210526316,77.0,1123.0,3.0,1.0,0.0,1.0
강서구,등촌2동,7.0,0.0,1.0,0.0,1.0,1.0,8.0,364.0,254.0,0.7,13.0,0.0,115.0,3376193.263157895,77.0,913.0,4.0,1.0,1.0,2.0
강서구,화곡본동,2.0,0.0,0.0,0.0,3.0,11.0,11.0,1038.0,813.0,0.78,9.0,0.0,321.0,2415100.6315789474,54.0,499.0,1.0,1.0,3.0,4.0
강서구,화곡2동,4.0,0.0,0.0,0.0,0.0,3.0,2.0,518.0,403.0,0.78,8.0,5.0,115.0,2399728.736842105,73.0,514.0,3.0,0.0,2.0,2.0
강서구,화곡3동,19.0,8.0,1.0,0.0,4.0,5.0,5.0,509.0,446.0,0.88,9.0,0.0,118.0,3163389.4210526315,70.0,850.0,0.0,0.0,1.0,1.0
강서구,화곡4동,9.0,1.0,1.0,0.0,1.0,6.0,4.0,610.0,378.0,0.62,12.0,1.0,175.0,2433021.5789473685,71.0,566.0,2.0,1.0,3.0,4.0
강서구,화곡6동,74.0,0.0,0.0,1.0,0.0,4.0,6.0,407.0,285.0,0.7,20.0,0.0,184.0,3065202.8421052634,76.0,739.0,1.0,0.0,2.0,2.0
강서구,화곡8동,2.0,1.0,1.0,0.0,0.0,6.0,5.0,554.0,314.0,0.57,13.0,0.0,171.0,2492240.1052631577,57.0,703.0,3.0,0.0,1.0,1.0
강서구,가양2동,0.0,5.0,0.0,1.0,0.0,5.0,7.0,352.0,214.0,0.61,27.0,6.0,22.0,3089888.1052631577,91.0,1156.0,0.0,1.0,2.0,3.0
강서구,가양3동,0.0,1.0,1.0,0.0,0.0,4.0,8.0,265.0,200.0,0.75,31.0,3.0,38.0,3070414.5263157897,61.0,1276.0,3.0,1.0,3.0,4.0
강서구,화곡1동,108.0,7.0,0.0,0.0,3.0,11.0,6.0,877.0,726.0,0.83,49.0,3.0,308.0,2504960.6842105263,52.0,645.0,5.0,2.0,1.0,3.0
강서구,우장산동,31.0,7.0,1.0,0.0,4.0,6.0,10.0,892.0,661.0,0.74,29.0,1.0,167.0,4160862.3157894737,80.0,851.0,2.0,1.0,4.0,5.0
구로구,구로5동,10.0,6.0,1.0,0.0,6.0,4.0,14.0,796.0,630.0,0.79,134.0,16.0,315.0,3234853.210526316,60.0,808.0,4.0,1.0,0.0,1.0
구로구,개봉2동,9.0,2.0,0.0,0.0,0.0,1.0,13.0,648.0,552.0,0.85,18.0,6.0,173.0,3085566.5263157897,76.0,757.0,2.0,0.0,3.0,3.0
구로구,개봉3동,4.0,0.0,1.0,0.0,0.0,3.0,6.0,618.0,467.0,0.76,6.0,10.0,268.0,2531417.6315789474,73.0,618.0,1.0,1.0,0.0,1.0
구로구,오류1동,46.0,5.0,1.0,0.0,11.0,1.0,11.0,582.0,395.0,0.68,29.0,24.0,178.0,2601216.8947368423,55.0,660.0,2.0,0.0,4.0,4.0
구로구,수궁동,3.0,0.0,1.0,0.0,0.0,3.0,9.0,651.0,551.0,0.85,52.0,21.0,292.0,2700019.4736842103,77.0,572.0,4.0,0.0,1.0,1.0
구로구,가리봉동,25.0,0.0,0.0,0.0,5.0,0.0,4.0,204.0,101.0,0.5,23.0,10.0,323.0,2352441.947368421,71.0,670.0,1.0,0.0,0.0,0.0
구로구,구로2동,66.0,4.0,2.0,0.0,2.0,2.0,11.0,761.0,500.0,0.66,93.0,22.0,447.0,2466817.052631579,59.0,692.0,12.0,0.0,1.0,1.0
구로구,개봉1동,9.0,1.0,2.0,0.0,3.0,2.0,11.0,795.0,590.0,0.74,43.0,15.0,315.0,2822702.1052631577,74.0,773.0,4.0,1.0,2.0,3.0
구로구,오류2동,0.0,8.0,0.0,1.0,8.0,4.0,20.0,1233.0,900.0,0.73,123.0,18.0,348.0,2797426.3157894737,74.0,806.0,1.0,3.0,4.0,7.0
구로구,항동,0.0,0.0,0.0,0.0,0.0,2.0,8.0,875.0,756.0,0.86,48.0,2.0,36.0,3077245.947368421,81.0,932.0,1.0,1.0,0.0,1.0
금천구,독산2동,4.0,0.0,0.0,0.0,13.0,7.0,2.0,610.0,480.0,0.79,22.0,0.0,308.0,2259740.789473684,64.0,484.0,2.0,2.0,0.0,2.0
금천구,독산3동,16.0,0.0,0.0,0.0,25.0,6.0,6.0,474.0,360.0,0.76,40.0,0.0,317.0,2403718.736842105,71.0,671.0,1.0,0.0,2.0,2.0
금천구,독산4동,7.0,0.0,1.0,0.0,10.0,6.0,3.0,587.0,355.0,0.6,29.0,0.0,256.0,2272134.6842105263,70.0,625.0,1.0,1.0,0.0,1.0
금천구,시흥2동,0.0,0.0,1.0,0.0,2.0,0.0,12.0,419.0,326.0,0.78,17.0,0.0,96.0,3201731.6315789474,75.0,686.0,0.0,1.0,3.0,4.0
금천구,시흥3동,2.0,0.0,0.0,0.0,1.0,5.0,5.0,278.0,159.0,0.57,25.0,5.0,178.0,2528235.3684210526,69.0,489.0,1.0,0.0,1.0,1.0
금천구,시흥4동,0.0,1.0,0.0,0.0,8.0,8.0,7.0,824.0,479.0,0.58,10.0,0.0,226.0,2419264.0,74.0,580.0,0.0,0.0,0.0,0.0
영등포구,여의동,66.0,10.0,2.0,3.0,1.0,3.0,5.0,2867.0,1868.0,0.65,258.0,1.0,76.0,5641422.421052632,128.0,1787.0,4.0,1.0,4.0,5.0
영등포구,당산1동,60.0,2.0,0.0,0.0,2.0,1.0,17.0,672.0,548.0,0.82,68.0,0.0,120.0,3555912.4210526315,66.0,1388.0,3.0,0.0,2.0,2.0
영등포구,신길3동,13.0,0.0,0.0,0.0,4.0,0.0,4.0,327.0,268.0,0.82,24.0,3.0,224.0,3076031.4736842103,64.0,1269.0,2.0,0.0,3.0,3.0
영등포구,신길4동,1.0,0.0,0.0,0.0,1.0,1.0,3.0,505.0,433.0,0.86,16.0,3.0,115.0,2730472.4736842103,67.0,1501.0,2.0,1.0,2.0,3.0
영등포구,신길5동,11.0,0.0,0.0,0.0,0.0,2.0,4.0,220.0,189.0,0.86,22.0,0.0,122.0,2660632.6842105263,76.0,1301.0,1.0,0.0,1.0,1.0
영등포구,대림1동,6.0,1.0,0.0,0.0,3.0,2.0,6.0,399.0,326.0,0.82,31.0,0.0,165.0,2589615.789473684,76.0,1040.0,0.0,0.0,2.0,2.0
영등포구,대림2동,18.0,0.0,0.0,0.0,2.0,1.0,5.0,279.0,169.0,0.61,24.0,2.0,252.0,2708286.6842105263,60.0,938.0,1.0,2.0,0.0,2.0
동작구,사당1동,20.0,4.0,0.0,0.0,5.0,3.0,7.0,433.0,355.0,0.82,11.0,4.0,201.0,2881294.0,72.0,987.0,1.0,0.0,1.0,1.0
서초구,서초4동,21.0,16.0,0.0,0.0,1.0,3.0,9.0,359.0,267.0,0.74,47.0,0.0,222.0,6518537.368421053,100.0,2229.0,0.0,1.0,2.0,3.0
동작구,사당3동,24.0,1.0,0.0,0.0,1.0,3.0,4.0,459.0,383.0,0.83,7.0,3.0,143.0,3900230.736842105,84.0,1341.0,0.0,1.0,1.0,2.0
동작구,사당4동,2.0,0.0,0.0,0.0,2.0,5.0,4.0,341.0,284.0,0.83,5.0,0.0,136.0,2872091.6842105263,91.0,969.0,0.0,0.0,0.0,0.0
서초구,반포1동,24.0,4.0,1.0,0.0,2.0,3.0,8.0,749.0,500.0,0.67,49.0,3.0,244.0,5348194.105263158,90.0,2701.0,4.0,0.0,1.0,1.0
동작구,사당5동,1.0,0.0,1.0,0.0,1.0,6.0,4.0,191.0,183.0,0.96,12.0,3.0,130.0,3085602.0,64.0,1146.0,0.0,2.0,1.0,3.0
동작구,신대방1동,3.0,1.0,0.0,0.0,1.0,2.0,10.0,444.0,328.0,0.74,18.0,15.0,175.0,3864071.052631579,88.0,1133.0,0.0,1.0,3.0,4.0
관악구,청림동,0.0,1.0,1.0,0.0,0.0,0.0,5.0,377.0,305.0,0.81,4.0,7.0,108.0,3720047.947368421,67.0,1106.0,0.0,1.0,2.0,3.0
관악구,행운동,0.0,2.0,0.0,0.0,2.0,3.0,7.0,373.0,265.0,0.71,14.0,0.0,271.0,2919598.789473684,78.0,911.0,0.0,2.0,3.0,5.0
관악구,낙성대동,9.0,1.0,0.0,0.0,1.0,4.0,4.0,844.0,525.0,0.62,45.0,0.0,216.0,3234521.1578947366,74.0,875.0,5.0,0.0,0.0,0.0
관악구,인헌동,1.0,0.0,0.0,0.0,1.0,5.0,5.0,361.0,316.0,0.88,12.0,0.0,211.0,2814313.052631579,79.0,909.0,0.0,0.0,2.0,2.0
관악구,남현동,32.0,2.0,0.0,1.0,1.0,3.0,4.0,352.0,210.0,0.6,15.0,4.0,215.0,3262523.1578947366,83.0,915.0,2.0,1.0,1.0,2.0
관악구,서원동,7.0,3.0,0.0,0.0,7.0,2.0,5.0,465.0,272.0,0.58,24.0,1.0,239.0,2435639.1052631577,65.0,881.0,0.0,0.0,0.0,0.0
관악구,신원동,37.0,0.0,0.0,0.0,0.0,1.0,3.0,313.0,189.0,0.6,10.0,0.0,191.0,2426266.8947368423,69.0,805.0,2.0,1.0,1.0,2.0
관악구,신림동,156.0,4.0,0.0,0.0,12.0,3.0,3.0,171.0,113.0,0.66,16.0,0.0,276.0,2465724.8421052634,41.0,878.0,0.0,0.0,0.0,0.0
관악구,난향동,1.0,0.0,0.0,0.0,0.0,1.0,8.0,421.0,311.0,0.74,20.0,0.0,123.0,3295101.6842105263,83.0,878.0,1.0,0.0,1.0,1.0
관악구,조원동,57.0,0.0,1.0,0.0,3.0,2.0,5.0,420.0,300.0,0.71,70.0,1.0,273.0,2549555.210526316,61.0,894.0,1.0,0.0,0.0,0.0
관악구,대학동,9.0,2.0,1.0,1.0,1.0,5.0,4.0,163.0,116.0,0.71,26.0,0.0,254.0,2642154.1578947366,72.0,814.0,0.0,1.0,0.0,1.0
서초구,방배1동,2.0,0.0,0.0,0.0,2.0,2.0,1.0,150.0,143.0,0.95,18.0,6.0,252.0,4109448.789473684,113.0,1598.0,0.0,0.0,0.0,0.0
관악구,은천동,4.0,0.0,2.0,0.0,1.0,5.0,11.0,648.0,561.0,0.87,42.0,3.0,248.0,3094988.3157894737,74.0,1028.0,0.0,2.0,3.0,5.0
관악구,성현동,2.0,0.0,1.0,0.0,0.0,0.0,10.0,559.0,417.0,0.75,30.0,3.0,123.0,3483573.263157895,82.0,997.0,0.0,0.0,3.0,3.0
관악구,청룡동,42.0,2.0,0.0,0.0,3.0,7.0,5.0,571.0,381.0,0.67,32.0,0.0,353.0,2799733.3157894737,50.0,1060.0,1.0,2.0,0.0,2.0
관악구,난곡동,1.0,0.0,0.0,0.0,0.0,5.0,6.0,533.0,390.0,0.73,16.0,0.0,462.0,2282447.263157895,61.0,793.0,0.0,1.0,2.0,3.0
서초구,서초1동,2.0,4.0,0.0,1.0,4.0,2.0,8.0,683.0,455.0,0.67,36.0,0.0,298.0,4811809.315789473,101.0,1444.0,2.0,0.0,1.0,1.0
서초구,서초3동,57.0,2.0,1.0,3.0,5.0,8.0,8.0,720.0,445.0,0.62,91.0,8.0,478.0,4731537.7894736845,124.0,1442.0,6.0,0.0,1.0,1.0
서초구,잠원동,33.0,6.0,1.0,0.0,1.0,6.0,31.0,436.0,292.0,0.67,70.0,2.0,230.0,5491700.842105263,101.0,2468.0,3.0,0.0,2.0,2.0
서초구,반포2동,2.0,1.0,0.0,0.0,0.0,4.0,3.0,473.0,298.0,0.63,28.0,6.0,130.0,6796941.947368421,101.0,3374.0,3.0,0.0,2.0,2.0
서초구,반포3동,0.0,7.0,0.0,0.0,0.0,5.0,9.0,442.0,362.0,0.82,46.0,0.0,97.0,6158570.052631579,83.0,2929.0,1.0,0.0,1.0,1.0
서초구,반포4동,0.0,1.0,1.0,0.0,2.0,4.0,6.0,752.0,585.0,0.78,26.0,8.0,315.0,5316166.894736842,148.0,1533.0,1.0,0.0,0.0,0.0
서초구,방배본동,10.0,1.0,0.0,0.0,3.0,1.0,8.0,181.0,141.0,0.78,46.0,6.0,267.0,4909440.421052632,164.0,1473.0,1.0,1.0,0.0,1.0
서초구,방배3동,0.0,0.0,2.0,0.0,2.0,4.0,11.0,429.0,309.0,0.72,30.0,3.0,249.0,4709005.736842105,121.0,1646.0,1.0,0.0,3.0,3.0
서초구,방배4동,4.0,6.0,0.0,0.0,3.0,2.0,4.0,409.0,359.0,0.88,48.0,4.0,312.0,4576463.736842105,135.0,1453.0,1.0,1.0,1.0,2.0
강남구,삼성1동,12.0,7.0,0.0,0.0,6.0,3.0,12.0,526.0,269.0,0.51,87.0,0.0,348.0,5143098.684210527,134.0,2162.0,2.0,0.0,1.0,1.0
강남구,삼성2동,47.0,4.0,1.0,0.0,2.0,5.0,12.0,768.0,518.0,0.67,41.0,0.0,393.0,5094416.684210527,89.0,2113.0,1.0,0.0,0.0,0.0
강남구,역삼1동,143.0,27.0,3.0,0.0,5.0,6.0,19.0,702.0,312.0,0.44,104.0,0.0,763.0,3629382.1052631577,74.0,1230.0,8.0,1.0,0.0,1.0
강남구,역삼2동,16.0,1.0,0.0,0.0,2.0,8.0,7.0,547.0,340.0,0.62,55.0,0.0,277.0,5414467.47368421,74.0,1991.0,4.0,0.0,1.0,1.0
강남구,도곡1동,0.0,4.0,1.0,0.0,8.0,2.0,12.0,256.0,167.0,0.65,31.0,4.0,243.0,5446074.842105263,115.0,1795.0,5.0,1.0,1.0,2.0
송파구,풍납1동,5.0,0.0,0.0,0.0,1.0,1.0,7.0,213.0,174.0,0.82,19.0,0.0,133.0,3020190.8947368423,79.0,1272.0,0.0,0.0,1.0,1.0
강남구,도곡2동,0.0,6.0,0.0,0.0,0.0,4.0,5.0,308.0,224.0,0.73,93.0,8.0,184.0,6595455.947368421,116.0,2380.0,0.0,0.0,2.0,2.0
송파구,풍납2동,5.0,0.0,0.0,0.0,1.0,3.0,13.0,1152.0,818.0,0.71,39.0,9.0,173.0,3917183.789473684,76.0,1342.0,2.0,0.0,3.0,3.0
강남구,개포1동,0.0,0.0,0.0,0.0,0.0,1.0,11.0,141.0,98.0,0.69,27.0,2.0,49.0,5156498.052631579,120.0,2334.0,0.0,1.0,0.0,1.0
송파구,방이2동,26.0,0.0,0.0,1.0,2.0,4.0,2.0,506.0,430.0,0.85,30.0,0.0,132.0,2944371.6842105263,78.0,1098.0,2.0,0.0,1.0,1.0
강남구,개포4동,1.0,0.0,0.0,0.0,1.0,2.0,3.0,706.0,488.0,0.69,28.0,20.0,408.0,3576102.4736842103,87.0,1968.0,1.0,1.0,1.0,2.0
강남구,일원본동,0.0,0.0,1.0,1.0,1.0,9.0,13.0,691.0,467.0,0.68,42.0,1.0,158.0,5465517.315789473,82.0,2291.0,1.0,0.0,3.0,3.0
강남구,일원1동,0.0,1.0,0.0,0.0,0.0,3.0,2.0,490.0,255.0,0.52,37.0,14.0,228.0,3033658.5263157897,56.0,2228.0,1.0,1.0,1.0,2.0
송파구,송파2동,2.0,0.0,0.0,0.0,0.0,5.0,6.0,239.0,231.0,0.97,43.0,0.0,86.0,4388013.631578947,95.0,1568.0,1.0,1.0,3.0,4.0
강남구,개포3동,0.0,2.0,1.0,0.0,0.0,5.0,4.0,444.0,307.0,0.69,54.0,5.0,113.0,5147848.578947368,90.0,2513.0,5.0,0.0,2.0,2.0
강남구,수서동,1.0,2.0,0.0,0.0,1.0,7.0,9.0,390.0,288.0,0.74,30.0,12.0,171.0,3855339.263157895,94.0,2147.0,1.0,1.0,3.0,4.0
강남구,압구정동,15.0,13.0,0.0,4.0,8.0,7.0,9.0,306.0,240.0,0.78,50.0,4.0,367.0,5869439.052631579,120.0,2925.0,2.0,0.0,1.0,1.0
송파구,석촌동,23.0,2.0,1.0,0.0,15.0,5.0,3.0,656.0,526.0,0.8,51.0,0.0,203.0,2945267.263157895,76.0,1171.0,5.0,0.0,2.0,2.0
강남구,청담동,26.0,8.0,2.0,1.0,6.0,4.0,14.0,360.0,270.0,0.75,64.0,0.0,495.0,5064308.842105263,132.0,2222.0,1.0,1.0,2.0,3.0
송파구,삼전동,19.0,0.0,0.0,0.0,3.0,6.0,2.0,716.0,582.0,0.81,31.0,0.0,186.0,2802008.8421052634,69.0,1043.0,3.0,0.0,2.0,2.0
강남구,대치2동,2.0,6.0,3.0,0.0,3.0,1.0,9.0,629.0,400.0,0.64,90.0,0.0,303.0,6031786.947368421,97.0,2556.0,2.0,1.0,0.0,1.0
송파구,가락본동,43.0,2.0,0.0,0.0,10.0,9.0,9.0,465.0,401.0,0.86,53.0,0.0,129.0,3556481.947368421,84.0,1194.0,3.0,1.0,1.0,2.0
강남구,개포2동,0.0,1.0,1.0,1.0,0.0,5.0,10.0,466.0,249.0,0.53,101.0,9.0,228.0,5147848.578947368,85.0,2979.0,0.0,1.0,2.0,3.0
송파구,거여1동,13.0,0.0,0.0,0.0,2.0,5.0,6.0,609.0,516.0,0.85,19.0,0.0,117.0,2804087.210526316,76.0,1131.0,0.0,1.0,0.0,1.0
송파구,거여2동,1.0,1.0,1.0,0.0,1.0,5.0,12.0,771.0,682.0,0.88,20.0,0.0,153.0,3055829.1052631577,74.0,1405.0,0.0,1.0,2.0,3.0
송파구,문정1동,1.0,1.0,0.0,0.0,1.0,4.0,6.0,341.0,303.0,0.89,25.0,0.0,91.0,3598326.8421052634,81.0,1151.0,0.0,0.0,1.0,1.0
송파구,마천1동,4.0,2.0,1.0,0.0,9.0,5.0,7.0,442.0,420.0,0.95,28.0,0.0,134.0,2444437.6842105263,77.0,1145.0,1.0,0.0,1.0,1.0
송파구,마천2동,1.0,2.0,0.0,0.0,4.0,5.0,6.0,520.0,391.0,0.75,24.0,0.0,150.0,2350856.1052631577,67.0,1177.0,1.0,1.0,1.0,2.0
송파구,방이1동,4.0,0.0,0.0,0.0,1.0,4.0,3.0,201.0,152.0,0.76,29.0,0.0,114.0,3992780.4736842094,100.0,1200.0,0.0,1.0,1.0,2.0
송파구,오금동,6.0,2.0,1.0,0.0,2.0,13.0,16.0,901.0,724.0,0.8,81.0,1.0,208.0,3535896.8947368423,87.0,1258.0,4.0,1.0,3.0,4.0
송파구,송파1동,6.0,2.0,0.0,0.0,3.0,6.0,5.0,552.0,429.0,0.78,38.0,0.0,127.0,3156460.1052631577,96.0,1172.0,1.0,1.0,2.0,3.0
송파구,가락1동,36.0,1.0,1.0,1.0,0.0,0.0,4.0,813.0,698.0,0.86,39.0,0.0,32.0,4845454.052631579,79.0,2152.0,1.0,1.0,0.0,1.0
송파구,가락2동,3.0,2.0,0.0,0.0,0.0,8.0,11.0,945.0,725.0,0.77,36.0,0.0,141.0,3944606.421052632,90.0,1191.0,3.0,0.0,4.0,4.0
송파구,문정2동,2.0,8.0,0.0,0.0,4.0,9.0,4.0,546.0,392.0,0.72,116.0,1.0,88.0,4500916.421052632,105.0,1694.0,3.0,0.0,0.0,0.0
송파구,잠실3동,6.0,3.0,1.0,0.0,1.0,2.0,6.0,409.0,348.0,0.85,57.0,2.0,42.0,5471680.52631579,96.0,2553.0,0.0,2.0,1.0,3.0
강동구,성내1동,5.0,1.0,0.0,0.0,5.0,3.0,13.0,774.0,526.0,0.68,57.0,0.0,115.0,3464859.5263157897,86.0,1043.0,0.0,0.0,1.0,1.0
강동구,명일1동,1.0,2.0,1.0,0.0,2.0,5.0,8.0,604.0,567.0,0.94,52.0,0.0,142.0,3581960.6315789474,75.0,1110.0,0.0,1.0,0.0,1.0
강동구,명일2동,2.0,5.0,0.0,0.0,0.0,5.0,5.0,257.0,218.0,0.85,54.0,4.0,71.0,4543984.0,104.0,1263.0,1.0,0.0,4.0,4.0
강동구,고덕1동,0.0,0.0,0.0,1.0,0.0,6.0,10.0,517.0,427.0,0.83,65.0,0.0,143.0,4629717.157894737,85.0,1439.0,1.0,0.0,2.0,2.0
강동구,고덕2동,0.0,2.0,1.0,0.0,1.0,5.0,3.0,619.0,551.0,0.89,74.0,0.0,167.0,2469588.0,65.0,1814.0,0.0,1.0,1.0,2.0
강동구,암사2동,8.0,1.0,1.0,1.0,0.0,1.0,2.0,526.0,419.0,0.8,26.0,6.0,79.0,3716364.263157895,82.0,1296.0,2.0,0.0,1.0,1.0
강동구,암사3동,0.0,1.0,0.0,0.0,0.0,4.0,4.0,464.0,364.0,0.78,44.0,3.0,110.0,4493691.052631579,79.0,1206.0,0.0,0.0,1.0,1.0
강동구,천호1동,12.0,1.0,0.0,0.0,0.0,6.0,14.0,771.0,632.0,0.82,44.0,0.0,262.0,2492890.0,76.0,860.0,1.0,1.0,0.0,1.0
강동구,천호3동,54.0,2.0,1.0,0.0,3.0,1.0,4.0,564.0,411.0,0.73,39.0,1.0,196.0,3174637.947368421,71.0,1050.0,0.0,0.0,2.0,2.0
강동구,성내2동,20.0,2.0,0.0,0.0,4.0,1.0,3.0,569.0,373.0,0.66,31.0,0.0,217.0,2835156.263157895,77.0,1058.0,3.0,0.0,0.0,0.0
강동구,성내3동,32.0,14.0,1.0,0.0,2.0,3.0,1.0,648.0,495.0,0.76,39.0,0.0,203.0,2921629.736842105,70.0,935.0,0.0,0.0,2.0,2.0
강동구,둔촌2동,5.0,3.0,1.0,0.0,1.0,2.0,13.0,578.0,430.0,0.74,64.0,0.0,209.0,3444262.3157894737,75.0,1101.0,2.0,1.0,1.0,2.0
강동구,암사1동,6.0,1.0,1.0,0.0,1.0,4.0,18.0,1043.0,797.0,0.76,30.0,3.0,301.0,2869280.5263157897,75.0,978.0,2.0,1.0,0.0,1.0
강동구,천호2동,72.0,9.0,1.0,0.0,6.0,7.0,5.0,819.0,622.0,0.76,76.0,4.0,339.0,2759828.736842105,71.0,1046.0,3.0,0.0,2.0,2.0
강동구,길동,53.0,4.0,1.0,0.0,7.0,4.0,10.0,1009.0,697.0,0.69,116.0,5.0,320.0,2869250.0,59.0,918.0,1.0,2.0,4.0,6.0
강동구,강일동,0.0,1.0,1.0,0.0,1.0,7.0,13.0,1168.0,934.0,0.8,143.0,8.0,94.0,3089179.052631579,81.0,1193.0,0.0,3.0,1.0,4.0
강동구,상일1동,1.0,0.0,1.0,0.0,1.0,6.0,8.0,856.0,823.0,0.96,110.0,10.0,165.0,3674376.0,72.0,1594.0,3.0,2.0,3.0,5.0
강동구,상일2동,0.0,0.0,0.0,0.0,1.0,1.0,1.0,668.0,592.0,0.89,24.0,0.0,34.0,3674376.0,84.0,1206.0,0.0,0.0,1.0,1.0
종로구,교남동,3.0,0.0,1.0,1.0,2.0,1.0,2.0,323.0,245.0,0.76,9.0,3.0,86.0,4617088.631578947,59.0,1895.0,0.0,0.0,0.0,0.0
종로구,종로1·2·3·4가동,289.0,11.0,0.0,13.0,0.0,4.0,18.0,741.0,355.0,0.48,203.0,19.0,227.0,3261845.5789473685,75.0,958.0,5.0,0.0,1.0,1.0
서초구,방배2동,1.0,0.0,0.0,0.0,1.0,6.0,5.0,694.0,498.0,0.72,38.0,0.0,353.0,3869928.210526316,104.0,1594.0,3.0,0.0,0.0,0.0
강북구,미아동,7.0,1.0,1.0,1.0,3.0,5.0,7.0,347.0,241.0,0.69,34.0,0.0,123.0,2335731.5789473685,71.0,695.0,1.0,0.0,0.0,0.0
강북구,인수동,29.0,0.0,0.0,0.0,4.0,2.0,8.0,367.0,290.0,0.79,58.0,0.0,181.0,2371068.052631579,60.0,532.0,2.0,1.0,2.0,3.0
