주소,평균가격,평균면적,lat,lng
서울특별시 강남구 역삼동 796-29,89000.0,71.26,127.0391302,37.4930052
서울특별시 강남구 역삼동 823-7,21700.0,17.1175,127.0322824,37.4984130
서울특별시 강남구 역삼동 824-25,37311.66666666666,39.2,127.0311371,37.4975914
서울특별시 강남구 역삼동 831-45,96000.0,84.99,127.0310274,37.4936654
서울특별시 강남구 역삼동 832-5,106500.0,84.92,127.0308965,37.4922217
서울특별시 강남구 역삼동 835-12,138000.0,152.58,127.0353395,37.4917879
서울특별시 강남구 역삼동 835-67,162000.0,84.95,127.0349001,37.4920882
서울특별시 강남구 역삼동 836,39900.0,39.89,127.0330105,37.4919817
서울특별시 강남구 역삼동 902,364000.0,105.226,127.0457102,37.5004739
서울특별시 강남구 율현동 365,106500.0,59.98,127.1054779,37.4676266
서울특별시 강남구 일원동 614,161875.0,81.985,127.0777147,37.4909611
서울특별시 강남구 일원동 615,206500.0,82.94277777777778,127.0783357,37.4922897
서울특별시 강남구 일원동 615-1,175000.0,101.275,127.0793088,37.4912664
서울특별시 강남구 일원동 711,96957.14285714286,47.93380952380952,127.0902856,37.4926394
서울특별시 강남구 일원동 716,207522.7272727273,114.07545454545456,127.0852897,37.4848542
서울특별시 강남구 일원동 718,214987.5,120.90966666666668,127.0826146,37.4842731
서울특별시 강남구 일원동 719,139169.5652173913,69.06195652173913,127.0808681,37.4838642
서울특별시 강남구 일원동 731,171840.9090909091,79.0109090909091,127.0775203,37.4818738
서울특별시 강남구 일원동 734,182335.7142857143,76.77071428571428,127.0810079,37.4821160
서울특별시 강남구 일원동 735,188850.0,81.68666666666667,127.0853872,37.4824375
서울특별시 강남구 일원동 741,215053.57142857145,75.12142857142858,127.0798621,37.4893014
서울특별시 강남구 일원동 742,235857.14285714287,83.07857142857142,127.0787231,37.4901942
서울특별시 강남구 일원동 743,265262.8571428572,85.28914285714285,127.0751078,37.4909223
서울특별시 강남구 자곡동 602,132488.88888888888,70.21666666666667,127.1014276,37.4746730
서울특별시 강남구 자곡동 611,181250.0,98.58,127.0940872,37.4741326
서울특별시 강남구 자곡동 618,95875.0,79.165,127.0909932,37.4726090
서울특별시 강남구 자곡동 619,107953.33333333331,70.176,127.0886891,37.4712763
서울특별시 강남구 자곡동 686,140115.38461538462,77.20923076923077,127.1126934,37.4758363
서울특별시 강남구 자곡동 687,141750.0,84.94,127.1098412,37.4748672
서울특별시 강남구 청담동 10,163250.0,84.87,127.0476005,37.5215876
서울특별시 강남구 청담동 101-1,292000.0,166.63,127.0460876,37.5279558
서울특별시 강남구 청담동 104-19,350000.0,133.95,127.0491528,37.5283120
서울특별시 강남구 청담동 105-6,300000.0,133.97,127.0498873,37.5280826
서울특별시 강남구 청담동 106,338333.3333333333,135.76,127.0501843,37.5280687
서울특별시 강남구 청담동 108,255000.0,84.595,127.0522651,37.5274656
서울특별시 강남구 청담동 110,240500.0,141.04,127.0509195,37.5273693
서울특별시 강남구 청담동 116-10,440000.0,200.88,127.0479189,37.5269092
서울특별시 강남구 청담동 117-22,410000.0,211.72,127.0485443,37.5266839
서울특별시 강남구 청담동 121-14,385000.0,203.47,127.0485943,37.5257090
서울특별시 강남구 청담동 122-35,32500.0,27.4003,127.0496852,37.5264340
서울특별시 강남구 청담동 127-31,231000.0,85.0,127.0530979,37.5269333
서울특별시 강남구 청담동 128-18,860500.0,244.32,127.0541740,37.5264170
서울특별시 강남구 청담동 129-7,527500.0,166.01,127.0536883,37.5256100
서울특별시 강남구 청담동 130,259000.0,110.14,127.0552408,37.5252492
서울특별시 강남구 청담동 134,327500.0,110.2,127.0561392,37.5247718
서울특별시 강남구 청담동 134-16,245000.0,84.94,127.0587486,37.5229500
서울특별시 강남구 청담동 134-38,253357.14285714287,67.49335714285714,127.0572148,37.5236077
서울특별시 강남구 청담동 14,190000.0,84.41,127.0454091,37.5214056
서울특별시 강남구 청담동 15,185000.0,89.13,127.0449762,37.5206255
서울특별시 강남구 청담동 23,182000.0,84.78,127.0406157,37.5214427
서울특별시 강남구 청담동 28-20,234625.0,110.49,127.0469705,37.5205601
서울특별시 강남구 청담동 30-33,202000.0,92.32,127.0478580,37.5205103
서울특별시 강남구 청담동 32,49000.0,25.65,127.0481994,37.5197936
서울특별시 강남구 청담동 33,146500.0,65.6925,127.0478619,37.5194421
서울특별시 강남구 청담동 34-13,20500.0,13.425,127.0473507,37.5192612
서울특별시 강남구 청담동 35-47,205000.0,123.75,127.0455673,37.5192789
서울특별시 강남구 청담동 42,217000.0,114.83,127.0427658,37.5179137
서울특별시 강남구 청담동 43,153000.0,79.49,127.0440118,37.5181419
서울특별시 강남구 청담동 44-21,161000.0,84.97,127.0456549,37.5185886
서울특별시 강남구 청담동 46-5,118000.0,95.41,127.0491595,37.5191284
서울특별시 강남구 청담동 54-5,515000.0,172.245,127.0535698,37.5233509
서울특별시 강남구 청담동 60,196254.54545454544,98.87363636363636,127.0505499,37.5224263
서울특별시 강남구 청담동 62-6,86601.0,69.578,127.0492093,37.5228903
서울특별시 강남구 청담동 64-1,600000.0,197.73,127.0504790,37.5209451
서울특별시 강남구 청담동 65,295100.0,138.134,127.0514268,37.5201372
서울특별시 강남구 청담동 69-18,606666.6666666666,188.8615333333333,127.0544302,37.5216467
서울특별시 강남구 청담동 75-1,211000.0,95.38,127.0517023,37.5195182
서울특별시 강남구 청담동 90-17,250000.0,178.36,127.0427856,37.5248507
서울특별시 강남구 청담동 94,475000.0,244.77,127.0435759,37.5255477
서울특별시 강동구 강일동 114,66577.77777777778,53.21,127.1722576,37.5729364
서울특별시 강동구 강일동 66,76916.66666666667,59.830000000000005,127.1762193,37.5715375
서울특별시 강동구 강일동 665,90000.0,84.74,127.1719922,37.5676463
서울특별시 강동구 강일동 668,83583.33333333333,84.765,127.1762883,37.5693797
서울특별시 강동구 강일동 670,80400.0,76.51,127.1782162,37.5676295
서울특별시 강동구 강일동 673,86250.0,84.7325,127.1763219,37.5673146
서울특별시 강동구 강일동 674,81000.0,76.25333333333333,127.1747331,37.5667223
서울특별시 강동구 강일동 684,88166.66666666667,84.70333333333332,127.1765248,37.5637908
서울특별시 강동구 강일동 686,82552.38095238095,82.34571428571428,127.1790107,37.5647784
서울특별시 강동구 강일동 695,102428.57142857143,93.21142857142856,127.1807953,37.5599788
서울특별시 강동구 강일동 699,85000.0,84.53,127.1788597,37.5598594
서울특별시 강동구 강일동 701,83050.0,84.695,127.1769106,37.5615332
서울특별시 강동구 강일동 707,104560.0,102.954,127.1716659,37.5611596
서울특별시 강동구 강일동 717,73500.0,59.83,127.1731115,37.5595963
서울특별시 강동구 고덕동 210-1,90781.70731707316,58.65268292682927,127.1700857,37.5577182
서울특별시 강동구 고덕동 312,92766.66666666669,72.42,127.1522350,37.5565229
서울특별시 강동구 고덕동 470,87125.0,90.00874999999999,127.1449588,37.5588102
서울특별시 강동구 고덕동 486,86000.0,83.44111111111111,127.1459895,37.5578867
서울특별시 강동구 고덕동 499,134665.38461538462,84.63807692307692,127.1552712,37.5589409
서울특별시 강동구 고덕동 688,133507.6923076923,80.26837606837607,127.1471016,37.5589582
서울특별시 강동구 고덕동 693,133696.56652360514,70.3672703862661,127.1626542,37.5579098
서울특별시 강동구 길동 184,70000.0,84.85,127.1486083,37.5382237
서울특별시 강동구 길동 242-6,57500.0,71.49,127.1408488,37.5351290
서울특별시 강동구 길동 332,73033.33333333333,81.63,127.1441920,37.5433567
서울특별시 강동구 길동 343-1,12400.0,16.959,127.1454986,37.5410676
서울특별시 강동구 길동 343-2,9550.0,14.12825,127.1460362,37.5411787
서울특별시 강동구 길동 344-5,53000.0,59.91,127.1447679,37.5411179
서울특별시 강동구 길동 346-1,50000.0,64.22,127.1431497,37.5418275
서울특별시 강동구 길동 347-27,59600.0,75.56,127.1427389,37.5415593
서울특별시 강동구 길동 349-1,13450.0,18.16,127.1425700,37.5406681
서울특별시 강동구 길동 356-8,54750.0,71.34,127.1435441,37.5397209
서울특별시 강동구 길동 358-1,60000.0,81.85,127.1416655,37.5396924
서울특별시 강동구 길동 365-1,65650.0,72.465,127.1415044,37.5392427
서울특별시 강동구 길동 371-9,57250.0,77.08500000000001,127.1383839,37.5405347
서울특별시 강동구 길동 382-6,39000.0,48.3,127.1373511,37.5388647
서울특별시 강동구 길동 384-1,61583.333333333336,72.41,127.1363996,37.5385286
서울특별시 강동구 길동 384-4,58625.0,64.19,127.1362102,37.5382268
서울특별시 강동구 길동 384-5,59745.0,71.86,127.1360792,37.5380300
서울특별시 강동구 길동 385-1,21000.0,37.66,127.1368970,37.5385215
서울특별시 강동구 길동 387-4,29900.0,22.21,127.1384230,37.5381652
서울특별시 강동구 길동 387-5,12100.0,16.685,127.1383688,37.5380141
서울특별시 강동구 길동 388-7,21870.0,26.0,127.1387630,37.5379864
서울특별시 강동구 길동 400,79007.69230769231,74.95461538461538,127.1442038,37.5371709
서울특별시 강동구 길동 401-1,69333.33333333333,84.85666666666667,127.1441880,37.5361712
서울특별시 강동구 길동 414-4,12500.0,13.99,127.1374732,37.5364959
서울특별시 강동구 길동 414-9,37211.0,21.46,127.1378133,37.5364451
서울특별시 강동구 길동 415-13,11400.0,14.262857142857143,127.1361886,37.5366352
서울특별시 강동구 길동 415-16,12350.0,13.265,127.1364841,37.5363777
서울특별시 강동구 길동 445-1,83400.0,89.76666666666667,127.1349573,37.5355522
