주소,평균가격,평균면적,lat,lng
서울특별시 구로구 개봉동 472,66400.0,80.19800000000001,126.8526549,37.4950228
서울특별시 구로구 개봉동 473,70400.0,84.06,126.8609726,37.4937045
서울특별시 구로구 개봉동 475,67000.0,59.78,126.8599959,37.4961995
서울특별시 구로구 개봉동 476,81507.14285714286,70.48285714285714,126.8625089,37.4952798
서울특별시 구로구 개봉동 477,60850.0,72.435,126.8497887,37.4823243
서울특별시 구로구 개봉동 478,67662.5,72.455,126.8519376,37.4846813
서울특별시 구로구 개봉동 480,69930.76923076923,71.94153846153846,126.8616309,37.4916268
서울특별시 구로구 개봉동 481,85838.46153846153,88.82076923076922,126.8585020,37.4920888
서울특별시 구로구 개봉동 483,64000.0,84.78,126.8556696,37.4948520
서울특별시 구로구 개봉동 486,40333.333333333336,60.89666666666667,126.8462870,37.5053665
서울특별시 구로구 개봉동 488,68000.0,84.98,126.8492712,37.4828153
서울특별시 구로구 개봉동 489,106500.0,80.81500000000001,126.8597950,37.4900729
서울특별시 구로구 개봉동 491,43000.0,59.2,126.8500932,37.4930897
서울특별시 구로구 개봉동 492,90680.0,82.268,126.8481390,37.5004270
서울특별시 구로구 개봉동 493,40100.0,46.29333333333333,126.8569375,37.4953653
서울특별시 구로구 개봉동 60-101,56600.0,84.15333333333334,126.8434989,37.5009472
서울특별시 구로구 개봉동 60-82,62750.0,96.29,126.8435518,37.5001093
서울특별시 구로구 고척동 141-1,60650.0,64.39,126.8605640,37.5025500
서울특별시 구로구 고척동 167-102,49500.0,73.54,126.8549078,37.5056678
서울특별시 구로구 고척동 269-1,38500.0,58.67,126.8511678,37.5020218
서울특별시 구로구 고척동 296,76325.0,93.7125,126.8554731,37.5030330
서울특별시 구로구 고척동 320,73000.0,84.56,126.8622842,37.5044346
서울특별시 구로구 고척동 321,61000.0,84.19,126.8663194,37.5031417
서울특별시 구로구 고척동 323,37800.0,57.74,126.8476607,37.5076944
서울특별시 구로구 고척동 324,46250.0,59.97,126.8636180,37.4992917
서울특별시 구로구 고척동 326,92000.0,114.12,126.8638408,37.5015385
서울특별시 구로구 고척동 327,78000.0,72.345,126.8651376,37.5009193
서울특별시 구로구 고척동 328,52800.0,84.96,126.8566086,37.5048506
서울특별시 구로구 고척동 329,66500.0,76.19666666666667,126.8598867,37.5062244
서울특별시 구로구 고척동 330,36000.0,59.82,126.8529875,37.5086851
서울특별시 구로구 고척동 331,74000.0,84.96,126.8528128,37.5075272
서울특별시 구로구 고척동 334,102250.0,84.878,126.8644099,37.4957207
서울특별시 구로구 고척동 336,85860.0,83.471,126.8580433,37.4978871
서울특별시 구로구 고척동 339,107500.0,99.965,126.8580890,37.5076698
서울특별시 구로구 고척동 340,76500.0,84.91,126.8614080,37.5056337
서울특별시 구로구 고척동 340-1,81500.0,59.95,126.8621113,37.5061618
서울특별시 구로구 고척동 342,60000.0,84.742,126.8591146,37.5047065
서울특별시 구로구 고척동 343,88000.0,84.93,126.8631400,37.5029264
서울특별시 구로구 고척동 52-332,64300.0,66.72,126.8613140,37.5015238
서울특별시 구로구 고척동 57-9,38000.0,47.655,126.8669903,37.5047137
서울특별시 구로구 고척동 76-55,68766.66666666667,65.3,126.8627810,37.4988587
서울특별시 구로구 고척동 97-3,36750.0,43.74,126.8559664,37.4994221
서울특별시 구로구 구로동 100-8,65750.0,109.935,126.8888213,37.4958528
서울특별시 구로구 구로동 103-6,22256.666666666668,22.28333333333333,126.8902844,37.4964305
서울특별시 구로구 구로동 104-3,10850.0,13.39,126.8910048,37.4969973
서울특별시 구로구 구로동 104-6,11150.0,13.23,126.8913770,37.4971935
서울특별시 구로구 구로동 104-8,18241.666666666668,20.775,126.8917105,37.4971094
서울특별시 구로구 구로동 104-9,15794.444444444443,32.82666666666667,126.8913680,37.4969204
서울특별시 구로구 구로동 106,59500.0,83.01,126.8912943,37.4984587
서울특별시 구로구 구로동 106-2,11784.09090909091,14.807727272727272,126.8919792,37.4981922
서울특별시 구로구 구로동 107-1,72750.0,84.8,126.8909562,37.4994484
서울특별시 구로구 구로동 107-4,11591.666666666666,15.886666666666663,126.8911269,37.4986640
서울특별시 구로구 구로동 108,103000.0,153.61,126.8899361,37.5003810
서울특별시 구로구 구로동 108-2,59216.66666666666,59.9,126.8903197,37.5000070
서울특별시 구로구 구로동 108-4,51500.0,67.97,126.8901701,37.4996267
서울특별시 구로구 구로동 110,11805.0,16.564999999999998,126.8884703,37.5019217
서울특별시 구로구 구로동 110-1,75000.0,127.05,126.8888574,37.5020043
서울특별시 구로구 구로동 110-8,17100.0,21.7256,126.8889881,37.5012649
서울특별시 구로구 구로동 1256,77100.0,73.62666666666667,126.8962123,37.4882591
서울특별시 구로구 구로동 1257,75750.0,71.92,126.8940683,37.4920247
서울특별시 구로구 구로동 1259,67500.0,59.44,126.8769036,37.4902909
서울특별시 구로구 구로동 1260,69666.66666666667,76.59333333333333,126.8938818,37.4898464
서울특별시 구로구 구로동 1263,100000.0,170.3,126.8842228,37.5035058
서울특별시 구로구 구로동 1265,52052.17391304348,48.45521739130435,126.8892546,37.4893576
서울특별시 구로구 구로동 1267,109125.0,84.87,126.8886509,37.5060907
서울특별시 구로구 구로동 1269,79750.0,71.01595,126.8805561,37.4988589
서울특별시 구로구 구로동 1272,53000.0,78.23,126.8999397,37.4827092
서울특별시 구로구 구로동 1273,93000.0,111.8,126.8952448,37.4905239
서울특별시 구로구 구로동 1274,75166.66666666667,84.23,126.8966525,37.4794615
서울특별시 구로구 구로동 1275,51500.0,58.58,126.8925435,37.4956505
서울특별시 구로구 구로동 1277,59950.0,72.08,126.8816094,37.4965442
서울특별시 구로구 구로동 1278,57520.0,36.88,126.8902978,37.4860900
서울특별시 구로구 구로동 1279,70000.0,66.122,126.8939286,37.4880292
서울특별시 구로구 구로동 1280,71828.57142857143,52.355714285714285,126.8907848,37.4885249
서울특별시 구로구 구로동 1281,74500.0,84.962,126.8760569,37.4864913
서울특별시 구로구 구로동 1282,57200.0,70.23,126.8840702,37.5008677
서울특별시 구로구 구로동 1287,74900.0,59.651,126.8865131,37.4906602
서울특별시 구로구 구로동 23,96000.0,68.195,126.8890282,37.5039755
서울특별시 구로구 구로동 256-1,93125.0,82.391,126.8918986,37.4877486
서울특별시 구로구 구로동 314,61162.5,78.73625,126.8897999,37.4910390
서울특별시 구로구 구로동 415-37,29000.0,83.18,126.8821158,37.4928984
서울특별시 구로구 구로동 43-1,12900.0,16.92,126.8914490,37.5034392
서울특별시 구로구 구로동 44-5,11725.0,15.6,126.8917086,37.5021629
서울특별시 구로구 구로동 44-8,11410.714285714286,15.625714285714285,126.8913937,37.5021276
서울특별시 구로구 구로동 46-4,12175.0,19.99,126.8919780,37.5005743
서울특별시 구로구 구로동 487-24,51300.0,50.31,126.8828155,37.4963259
서울특별시 구로구 구로동 49,54000.0,84.86,126.8921575,37.4999031
서울특별시 구로구 구로동 501,80000.0,84.94,126.8841233,37.4999206
서울특별시 구로구 구로동 560,94500.0,80.01,126.8858556,37.5048227
서울특별시 구로구 구로동 567-4,81650.0,84.972,126.8829677,37.5025519
서울특별시 구로구 구로동 642-9,57200.0,45.563,126.8736678,37.4964992
서울특별시 구로구 구로동 685-124,84500.0,79.97,126.8761112,37.4967937
서울특별시 구로구 구로동 685-222,111333.33333333331,84.16000000000001,126.8754946,37.4935932
서울특별시 구로구 구로동 685-223,64757.142857142855,36.99428571428572,126.8767347,37.4912293
서울특별시 구로구 구로동 685-70,74392.85714285714,66.15142857142857,126.8771081,37.4929887
서울특별시 구로구 구로동 701-76,45250.0,60.545,126.8773292,37.4863866
서울특별시 구로구 구로동 716-17,23750.0,35.94,126.8845468,37.4875451
서울특별시 구로구 구로동 717-11,23800.0,30.43,126.8840490,37.4874129
서울특별시 구로구 구로동 717-15,23000.0,49.83,126.8840894,37.4876524
서울특별시 구로구 구로동 717-22,22750.0,47.83,126.8839120,37.4875354
서울특별시 구로구 구로동 74-30,76000.0,84.57,126.8930518,37.4961277
서울특별시 구로구 구로동 740-11,25000.0,42.66,126.8863897,37.4885936
서울특별시 구로구 구로동 743-72,28000.0,58.3,126.8872411,37.4887641
서울특별시 구로구 구로동 744-23,24500.0,51.27,126.8867722,37.4882602
서울특별시 구로구 구로동 744-5,29000.0,58.96,126.8868581,37.4879550
서울특별시 구로구 구로동 745-57,23000.0,35.46,126.8858716,37.4871293
서울특별시 구로구 구로동 745-73,22000.0,43.7,126.8860291,37.4868483
서울특별시 구로구 구로동 746-3,30000.0,53.1,126.8867352,37.4874243
서울특별시 구로구 구로동 747-33,25000.0,47.32,126.8867520,37.4869906
서울특별시 구로구 구로동 747-35,25000.0,50.52,126.8869119,37.4869388
서울특별시 구로구 구로동 749-11,32400.0,57.04,126.8872433,37.4877187
서울특별시 구로구 구로동 749-30,25000.0,50.44,126.8875108,37.4876475
서울특별시 구로구 구로동 749-46,20500.0,38.43,126.8877836,37.4878134
서울특별시 구로구 구로동 750-6,25500.0,49.08,126.8870936,37.4877931
서울특별시 구로구 구로동 750-7,15000.0,45.0,126.8870603,37.4877397
서울특별시 구로구 구로동 751-5,28000.0,53.45,126.8879394,37.4880753
서울특별시 구로구 구로동 752-10,7500.0,25.53,126.8879032,37.4884948
서울특별시 구로구 구로동 771-2,31000.0,48.14,126.8880074,37.4877004
서울특별시 구로구 구로동 771-30,15700.0,30.48,126.8878786,37.4874034
서울특별시 구로구 구로동 779-13,19500.0,27.69,126.8891106,37.4875564
서울특별시 구로구 구로동 779-24,30500.0,57.3,126.8893061,37.4874009
서울특별시 구로구 구로동 779-26,23000.0,33.32,126.8894281,37.4873562
서울특별시 구로구 구로동 780-50,30500.0,50.34,126.8886760,37.4872213
서울특별시 구로구 구로동 780-58,21300.0,33.52,126.8887938,37.4870928
서울특별시 구로구 구로동 791-19,20000.0,33.48,126.8891136,37.4860726
서울특별시 구로구 구로동 791-21,23150.0,31.96,126.8892279,37.4859016
서울특별시 구로구 구로동 791-4,21500.0,44.1,126.8892793,37.4863147
서울특별시 구로구 구로동 791-62,21500.0,32.91,126.8893734,37.4860893
서울특별시 구로구 구로동 792-29,23000.0,44.0,126.8888011,37.4864524
서울특별시 구로구 구로동 792-78,25000.0,45.69,126.8885121,37.4864905
서울특별시 구로구 구로동 792-86,23000.0,47.5,126.8883398,37.4863849
서울특별시 구로구 구로동 793-24,22900.0,36.31,126.8882086,37.4866093
서울특별시 구로구 구로동 793-46,19800.0,41.37,126.8879523,37.4862894
서울특별시 구로구 구로동 793-54,24000.0,31.4,126.8879095,37.4862269
서울특별시 구로구 구로동 794-17,22400.0,38.96,126.8882229,37.4857343
서울특별시 구로구 구로동 796-16,26000.0,42.56,126.8892717,37.4852971
서울특별시 구로구 구로동 796-60,24800.0,59.13,126.8886230,37.4851893
서울특별시 구로구 구로동 796-65,24000.0,44.0,126.8885830,37.4853907
서울특별시 구로구 구로동 797-19,22500.0,35.58,126.8891856,37.4846976
서울특별시 구로구 구로동 797-25,19900.0,37.08,126.8887596,37.4848693
서울특별시 구로구 구로동 797-26,23500.0,35.52,126.8886922,37.4848941
서울특별시 구로구 구로동 797-5,22300.0,33.12,126.8886489,37.4850270
서울특별시 구로구 구로동 797-8,23600.0,42.2,126.8888158,37.4849650
서울특별시 구로구 구로동 798-21,23500.0,40.68,126.8875363,37.4851539
서울특별시 구로구 구로동 798-22,25500.0,44.84,126.8877101,37.4851436
서울특별시 구로구 구로동 799-11,21000.0,35.58,126.8883747,37.4854165
서울특별시 구로구 구로동 804-4,29800.0,59.89,126.8868292,37.4863813
서울특별시 구로구 구로동 805-14,33000.0,55.98,126.8861701,37.4853609
서울특별시 구로구 구로동 806-14,17000.0,31.81,126.8864109,37.4856792
서울특별시 구로구 구로동 806-29,32800.0,59.91,126.8865640,37.4865164
서울특별시 구로구 구로동 806-63,26800.0,53.425,126.8862471,37.4863932
서울특별시 구로구 구로동 806-9,31000.0,59.94,126.8864649,37.4860378
서울특별시 구로구 구로동 807-29,19000.0,27.9,126.8858320,37.4866062
서울특별시 구로구 구로동 807-37,21000.0,31.11,126.8856756,37.4866070
서울특별시 구로구 구로동 97,11734.375,14.529375,126.8910292,37.4960150
서울특별시 구로구 구로동 97-10,54500.0,77.65,126.8919576,37.4961408
서울특별시 구로구 구로동 97-2,60500.0,64.45,126.8914584,37.4962533
서울특별시 구로구 구로동 97-4,13843.333333333334,19.33,126.8919110,37.4964936
서울특별시 구로구 구로동 97-5,57000.0,84.973,126.8921610,37.4966228
서울특별시 구로구 구로동 97-8,9750.0,12.49,126.8921793,37.4962609
서울특별시 구로구 구로동 98,49000.0,90.66666666666669,126.8894072,37.4951603
서울특별시 구로구 구로동 98-10,11000.0,15.074285714285711,126.8904394,37.4953503
서울특별시 구로구 구로동 98-12,13750.0,15.75,126.8902140,37.4952338
서울특별시 구로구 구로동 98-14,39000.0,35.34,126.8900120,37.4951294
서울특별시 구로구 구로동 98-4,15883.333333333334,24.647,126.8903394,37.4955962
서울특별시 구로구 구로동 98-8,50500.0,84.72,126.8907210,37.4954958
서울특별시 구로구 궁동 143,58000.0,84.19,126.8309147,37.5004225
서울특별시 구로구 궁동 184-20,40000.0,67.78,126.8315911,37.4970629
서울특별시 구로구 궁동 184-6,66500.0,107.19,126.8314827,37.4969341
서울특별시 구로구 궁동 293,42329.545454545456,55.90715909090909,126.8358173,37.4966369
서울특별시 구로구 신도림동 290,74000.0,52.45,126.8764726,37.5073297
서울특별시 구로구 신도림동 412-3,87000.0,84.51,126.8818736,37.5039557
서울특별시 구로구 신도림동 432-1,126500.0,84.97,126.8865196,37.5070220
서울특별시 구로구 신도림동 639,121500.0,84.82,126.8855048,37.5121936
서울특별시 구로구 신도림동 640,73500.0,59.88,126.8873775,37.5076648
서울특별시 구로구 신도림동 642,100394.73684210528,74.38684210526317,126.8806011,37.5058405
서울특별시 구로구 신도림동 643,128000.0,114.5885,126.8829710,37.5110648
서울특별시 구로구 신도림동 644,101000.0,59.595,126.8859192,37.5085638
서울특별시 구로구 신도림동 645,144000.0,120.60466666666667,126.8842212,37.5095648
서울특별시 구로구 신도림동 646,169750.0,117.74,126.8868711,37.5106192
서울특별시 구로구 신도림동 647,120000.0,84.789,126.8807429,37.5070317
서울특별시 구로구 신도림동 649,135666.66666666666,95.388,126.8827902,37.5084937
서울특별시 구로구 신도림동 692,136600.0,96.406,126.8889310,37.5086046
서울특별시 구로구 신도림동 695,29033.33333333333,27.494444444444444,126.8876248,37.5073277
서울특별시 구로구 오류동 1-7,18500.0,60.6,126.8356824,37.4978360
서울특별시 구로구 오류동 108-35,40000.0,68.32,126.8267093,37.4891283
서울특별시 구로구 오류동 108-40,43000.0,72.33,126.8266482,37.4887273
서울특별시 구로구 오류동 12-2,24800.0,37.43,126.8421553,37.4958879
서울특별시 구로구 오류동 150-42,39400.0,53.94,126.8438211,37.4905784
서울특별시 구로구 오류동 193-16,36000.0,56.65,126.8387209,37.4907800
서울특별시 구로구 오류동 193-17,38500.0,59.34,126.8390573,37.4909881
서울특별시 구로구 오류동 334,63000.0,84.36,126.8470668,37.4966547
서울특별시 구로구 오류동 336,48700.0,59.98,126.8478845,37.4970061
서울특별시 구로구 오류동 337,53400.0,84.96,126.8303010,37.4895809
서울특별시 구로구 오류동 338,60233.333333333336,71.19166666666666,126.8395300,37.4992913
서울특별시 구로구 오류동 339,58000.0,59.79,126.8487282,37.4970793
서울특별시 구로구 오류동 34-13,8425.0,14.064,126.8447358,37.4970425
서울특별시 구로구 오류동 340,68750.0,97.185,126.8393418,37.4925657
서울특별시 구로구 오류동 341,63000.0,69.92999999999999,126.8410059,37.4983793
서울특별시 구로구 오류동 342,75900.0,84.741,126.8386346,37.4915542
서울특별시 구로구 오류동 343,78500.0,72.5185,126.8323854,37.4882891
서울특별시 구로구 오류동 344,60000.0,59.98,126.8397937,37.4905154
서울특별시 구로구 오류동 347,59750.0,59.98,126.8391422,37.4984546
서울특별시 구로구 오류동 348,64375.0,66.21000000000001,126.8467609,37.4939832
서울특별시 구로구 오류동 351,73000.0,84.71,126.8294384,37.4869503
서울특별시 구로구 오류동 356,22957.14285714286,30.77,126.8381599,37.4904340
서울특별시 구로구 오류동 44-10,44700.0,84.89,126.8410571,37.4944422
서울특별시 구로구 오류동 46-1,19875.0,36.69,126.8420146,37.4948446
서울특별시 구로구 오류동 51-31,9681.25,14.5725,126.8433850,37.4954269
서울특별시 구로구 오류동 6-1,48350.0,84.655,126.8397633,37.4963697
서울특별시 구로구 오류동 75-2,10050.0,18.767142857142854,126.8407902,37.4940137
서울특별시 구로구 오류동 9-231,23825.0,30.58875,126.8417459,37.4955929
서울특별시 구로구 온수동 154,30000.0,70.54,126.8175792,37.4958752
서울특별시 구로구 온수동 155,96875.0,84.97,126.8210544,37.4967240
서울특별시 구로구 온수동 83,28500.0,64.87,126.8185513,37.4958216
서울특별시 구로구 천왕동 273,82750.0,84.97,126.8382141,37.4803706
서울특별시 구로구 천왕동 275,75000.0,84.97,126.8412952,37.4783924
서울특별시 구로구 천왕동 277,71000.0,84.98,126.8415858,37.4801611
서울특별시 구로구 천왕동 281,87000.0,84.98,126.8447738,37.4832654
서울특별시 구로구 천왕동 282,72250.0,59.94,126.8372479,37.4859861
서울특별시 구로구 항동 233,77000.0,99.9848,126.8200697,37.4842640
서울특별시 구로구 항동 236,103000.0,84.9416,126.8208016,37.4810006
서울특별시 구로구 항동 237,73000.0,59.85999999999999,126.8222211,37.4820441
서울특별시 구로구 항동 241,128750.0,93.89685,126.8259576,37.4780223
서울특별시 구로구 항동 242,66000.0,59.86,126.8242850,37.4793055
서울특별시 구로구 항동 244,82200.0,82.4531,126.8205225,37.4769064
서울특별시 금천구 가산동 139-15,14980.0,13.76,126.8890806,37.4791205
서울특별시 금천구 가산동 140-36,12159.411764705885,12.373529411764704,126.8898071,37.4781368
서울특별시 금천구 가산동 140-9,13750.0,15.028333333333334,126.8905050,37.4783974
서울특별시 금천구 가산동 141-2,12635.29411764706,12.474117647058824,126.8911537,37.4789012
서울특별시 금천구 가산동 143-20,16271.42857142857,15.903471428571429,126.8903208,37.4772677
서울특별시 금천구 가산동 143-3,33400.0,25.19,126.8909126,37.4779139
서울특별시 금천구 가산동 143-6,14252.0,14.12,126.8909470,37.4774681
서울특별시 금천구 가산동 234-46,54100.0,64.89,126.8929933,37.4729051
서울특별시 금천구 가산동 239-22,52500.0,120.53,126.8871483,37.4739937
서울특별시 금천구 가산동 769,73437.5,66.105,126.8917242,37.4760485
서울특별시 금천구 가산동 772,40750.0,59.25,126.8937039,37.4755046
서울특별시 금천구 독산동 1002,51500.0,59.94,126.8907122,37.4677974
서울특별시 금천구 독산동 1003-21,44300.0,56.78,126.8904927,37.4662042
서울특별시 금천구 독산동 1006-139,43500.0,54.4,126.8926248,37.4649094
서울특별시 금천구 독산동 1007-13,108000.0,76.2935,126.8963132,37.4658480
서울특별시 금천구 독산동 1028,60000.0,59.56,126.8991127,37.4673304
서울특별시 금천구 독산동 1088,55500.0,48.724,126.8864807,37.4600970
서울특별시 금천구 독산동 1093-4,64000.0,89.46,126.8880319,37.4565294
서울특별시 금천구 독산동 1131,54000.0,84.74,126.8922584,37.4610844
서울특별시 금천구 독산동 1133,53000.0,59.95,126.8922168,37.4700234
서울특별시 금천구 독산동 1136,57750.0,69.525,126.8932959,37.4683505
서울특별시 금천구 독산동 1140,81428.57142857143,84.8768,126.8887270,37.4647877
서울특별시 금천구 독산동 1143,72000.0,84.935,126.8930592,37.4610173
서울특별시 금천구 독산동 1144,78625.0,72.27525,126.8993199,37.4759360
서울특별시 금천구 독산동 1147,113309.09090909093,80.85285454545455,126.8944575,37.4597582
서울특별시 금천구 독산동 1150,89500.0,59.98,126.8941761,37.4582428
서울특별시 금천구 독산동 1155,84225.0,62.411480000000005,126.8972435,37.4599827
서울특별시 금천구 독산동 1162,34051.851851851854,29.0615,126.9028186,37.4730467
서울특별시 금천구 독산동 147-1,54700.0,84.95,126.8960651,37.4752217
서울특별시 금천구 독산동 181-139,37000.0,83.48,126.9063347,37.4710750
서울특별시 금천구 독산동 293-10,56575.0,58.72,126.8950063,37.4674692
서울특별시 금천구 독산동 332-14,50000.0,59.34,126.8927937,37.4671545
서울특별시 금천구 독산동 333-24,27950.0,35.61,126.8917885,37.4692377
서울특별시 금천구 독산동 378-77,22500.0,50.98,126.9066844,37.4655943
서울특별시 금천구 독산동 711-2,62985.71428571428,70.53857142857143,126.8903796,37.4622731
서울특별시 금천구 독산동 883-10,46500.0,85.58,126.9070255,37.4773471
서울특별시 금천구 독산동 889-36,46500.0,67.21,126.9068034,37.4768434
서울특별시 금천구 독산동 894-5,45000.0,75.0,126.9081704,37.4772092
서울특별시 금천구 독산동 907-21,26000.0,67.88,126.9103021,37.4767142
서울특별시 금천구 독산동 955,79925.0,94.745,126.9002461,37.4774160
서울특별시 금천구 독산동 957,42500.0,81.56,126.9014230,37.4780764
서울특별시 금천구 독산동 958,44500.0,64.87,126.9014667,37.4785591
서울특별시 금천구 독산동 962-32,29500.0,29.63,126.9033494,37.4769735
서울특별시 금천구 독산동 965-1,66500.0,80.726,126.9004527,37.4767029
서울특별시 금천구 독산동 989,36000.0,40.074,126.9011819,37.4728352
서울특별시 금천구 독산동 994-76,42500.0,82.025,126.9043532,37.4726151
서울특별시 금천구 시흥동 1002-1,66714.28571428571,43.66285714285714,126.8993827,37.4504283
서울특별시 금천구 시흥동 1006,46000.0,59.94,126.9177748,37.4531088
서울특별시 금천구 시흥동 1008,64280.0,93.148,126.9081191,37.4631646
서울특별시 금천구 시흥동 1009,65500.0,59.21,126.8976618,37.4545977
서울특별시 금천구 시흥동 1010,62175.0,89.32124999999999,126.9189099,37.4515704
서울특별시 금천구 시흥동 1011,67016.66666666667,84.0425,126.9137468,37.4493540
서울특별시 금천구 시흥동 1012,59800.0,76.0537,126.9118653,37.4514456
서울특별시 금천구 시흥동 1013,66781.81818181818,88.45636363636363,126.9187820,37.4482685
서울특별시 금천구 시흥동 1017,68300.0,84.8,126.9106616,37.4479510
서울특별시 금천구 시흥동 1018,69080.0,79.797,126.9097237,37.4534953
서울특별시 금천구 시흥동 1026,92340.0,86.2084,126.9012406,37.4478171
서울특별시 금천구 시흥동 109-1,99000.0,84.96,126.8982913,37.4560701
서울특별시 금천구 시흥동 200-4,27500.0,62.7,126.9110590,37.4527739
서울특별시 금천구 시흥동 209,52166.66666666666,82.53,126.9106805,37.4540275
서울특별시 금천구 시흥동 268-46,53200.0,79.84,126.9158102,37.4488551
서울특별시 금천구 시흥동 384-12,49600.0,51.24,126.9107073,37.4493774
서울특별시 금천구 시흥동 5-13,56800.0,72.876,126.9094589,37.4632836
서울특별시 금천구 시흥동 806,57333.333333333336,67.52333333333333,126.9071306,37.4597256
서울특별시 금천구 시흥동 817-29,24500.0,39.83,126.9077447,37.4558768
서울특별시 금천구 시흥동 820-12,64000.0,97.99,126.9066513,37.4546075
서울특별시 금천구 시흥동 882-61,9880.0,14.220000000000002,126.9009851,37.4550194
서울특별시 금천구 시흥동 912-20,56000.0,100.99,126.9094436,37.4504310
서울특별시 금천구 시흥동 948-9,41000.0,73.4,126.9067686,37.4412206
서울특별시 금천구 시흥동 949-18,23000.0,70.47,126.9072823,37.4408252
서울특별시 금천구 시흥동 953-5,40000.0,92.13,126.9055139,37.4422794
서울특별시 금천구 시흥동 960-6,35233.333333333336,65.02,126.9053667,37.4391730
서울특별시 금천구 시흥동 992-2,65833.33333333333,69.14333333333333,126.8986691,37.4528916
서울특별시 금천구 시흥동 999-1,29750.0,41.58,126.8995362,37.4561414
서울특별시 금천구 시흥동 산173-8,64500.0,79.42,126.8979308,37.4509225
서울특별시 노원구 공릉동 106,122500.0,117.4155,127.0869209,37.6277429
서울특별시 노원구 공릉동 108,66000.0,61.151,127.0873279,37.6266554
서울특별시 노원구 공릉동 109,51840.0,48.666,127.0873726,37.6257794
서울특별시 노원구 공릉동 111,93000.0,84.65,127.0885457,37.6236200
서울특별시 노원구 공릉동 254,91500.0,75.92,127.0848144,37.6245573
서울특별시 노원구 공릉동 351-2,42000.0,73.76,127.0787677,37.6235416
서울특별시 노원구 공릉동 366-15,99000.0,78.06,127.0743915,37.6287734
서울특별시 노원구 공릉동 370-4,60000.0,59.59,127.0751067,37.6277644
서울특별시 노원구 공릉동 380-1,61500.0,84.81,127.0701721,37.6266546
서울특별시 노원구 공릉동 382-14,78000.0,114.97,127.0708775,37.6250997
서울특별시 노원구 공릉동 395-6,43500.0,74.4276,127.0740097,37.6255553
서울특별시 노원구 공릉동 395-7,8690.0,13.27934,127.0737238,37.6253922
서울특별시 노원구 공릉동 492-1,70000.0,84.87,127.0714453,37.6233390
서울특별시 노원구 공릉동 492-3,54000.0,92.88,127.0718520,37.6233733
서울특별시 노원구 공릉동 590-1,63750.0,71.685,127.0772405,37.6210375
서울특별시 노원구 공릉동 670-20,94500.0,84.0261,127.0762369,37.6185343
서울특별시 노원구 공릉동 670-6,15560.0,17.224,127.0763115,37.6182632
서울특별시 노원구 공릉동 670-7,18933.33333333333,21.07,127.0765771,37.6183056
서울특별시 노원구 공릉동 683-14,11871.42857142857,14.306614285714286,127.0743559,37.6175247
서울특별시 노원구 공릉동 690-2,56500.0,59.89,127.0723375,37.6181002
서울특별시 노원구 공릉동 705,58283.333333333336,68.47833333333334,127.0786137,37.6280819
서울특별시 노원구 공릉동 707,47271.42857142857,38.065714285714286,127.0667313,37.6305912
서울특별시 노원구 공릉동 714,53850.0,44.55,127.0719365,37.6298852
서울특별시 노원구 공릉동 715,47120.0,38.484,127.0686268,37.6272702
서울특별시 노원구 공릉동 725,81118.18181818182,73.60363636363637,127.0668270,37.6291673
서울특별시 노원구 공릉동 727,33666.666666666664,31.320000000000004,127.0692647,37.6284129
서울특별시 노원구 공릉동 737,62050.0,75.38499999999999,127.0819475,37.6269392
서울특별시 노원구 공릉동 738,60000.0,59.26,127.0727424,37.6285696
서울특별시 노원구 공릉동 740,48000.0,54.08,127.0790205,37.6239805
서울특별시 노원구 공릉동 741,55666.66666666666,59.98,127.0774494,37.6264863
서울특별시 노원구 공릉동 743,66491.66666666667,77.515,127.0803094,37.6280939
서울특별시 노원구 공릉동 744,64500.0,59.87,127.0753799,37.6292250
서울특별시 노원구 공릉동 745,72166.66666666667,78.32000000000001,127.0768407,37.6280868
서울특별시 노원구 공릉동 747,79340.0,68.046,127.0798907,37.6209382
서울특별시 노원구 공릉동 748,88666.66666666667,98.103,127.0700003,37.6275472
서울특별시 노원구 공릉동 749,48500.0,78.74000000000001,127.0719326,37.6256835
서울특별시 노원구 공릉동 751,67766.66666666667,81.07733333333334,127.0722615,37.6211799
서울특별시 노원구 공릉동 752,48500.0,84.69,127.0774455,37.6225436
서울특별시 노원구 공릉동 754,73000.0,83.409,127.0806231,37.6260128
서울특별시 노원구 공릉동 755,57500.0,75.10050000000001,127.0793672,37.6216082
서울특별시 노원구 공릉동 756,87000.0,106.319,127.0810367,37.6249557
서울특별시 노원구 공릉동 758,97946.77777777778,64.97,127.0832602,37.6258853
서울특별시 노원구 공릉동 760,59333.333333333336,59.9883,127.0822167,37.6203935
서울특별시 노원구 공릉동 81,61592.307692307695,51.84769230769231,127.0831983,37.6235004
서울특별시 노원구 공릉동 90,89330.0,84.9,127.0851540,37.6214624
서울특별시 노원구 공릉동 91,73033.33333333333,84.65,127.0860248,37.6232755
서울특별시 노원구 상계동 1055,63375.0,83.8425,127.0527658,37.6729010
서울특별시 노원구 상계동 1078,64500.0,82.68,127.0504092,37.6722699
서울특별시 노원구 상계동 1110,60633.333333333336,61.89666666666667,127.0531550,37.6773824
서울특별시 노원구 상계동 1251,77333.33333333333,84.88,127.0652287,37.6579213
