아파트명,주소,가격,면적,층수
신안,노원구 중계동 590,"      61,000",59.97,7층
현대(3차),노원구 중계동 576,"      72,000",84.35,9층
주공6,노원구 중계동 364-12,"      41,500",44.1,15층
청구3,노원구 중계동 360-2,"     103,000",84.77,14층
중계3벽산,노원구 중계동 592,"      89,000",114.87,4층
중계그린1단지,노원구 중계동 502-1,"      53,000",49.5,7층
주공7,노원구 중계동 363-1,"      43,000",44.1,11층
주공2,노원구 중계동 369,"      36,500",44.52,6층
주공6,노원구 중계동 364-12,"      42,500",44.1,2층
청구3,노원구 중계동 360-2,"      95,000",84.77,11층
롯데우성,노원구 중계동 361-1,"     111,000",115.26,8층
동진신안,노원구 중계동 364,"      95,000",101.99,1층
중계무지개,노원구 중계동 512,"      49,950",49.54,6층
주공2,노원구 중계동 369,"      36,000",44.52,10층
주공5,노원구 중계동 359-1,"      94,000",84.79,10층
현대(6차),노원구 중계동 34-5,"      80,000",84.98,1층
주공8,노원구 중계동 362-1,"      52,000",49.72,4층
중계그린1단지,노원구 중계동 502-1,"      50,600",49.5,1층
진로유통조합대림,노원구 중계동 78,"      64,500",84.94,12층
중계무지개,노원구 중계동 512,"      47,800",49.54,5층
이연아마빌레,노원구 중계동 58-34,"      75,000",144.96,2층
주공6,노원구 중계동 364-12,"      45,000",44.1,3층
중계무지개,노원구 중계동 512,"      39,900",39.82,9층
주공7,노원구 중계동 363-1,"      41,000",44.1,4층
주공5,노원구 중계동 359-1,"      63,000",58.46,2층
건영3,노원구 중계동 360-15,"      95,500",84.9,9층
주공5,노원구 중계동 359-1,"      50,000",44.52,15층
중계무지개,노원구 중계동 512,"      48,500",49.54,6층
동진신안,노원구 중계동 364,"     130,000",134.74,13층
중계그린1단지,노원구 중계동 502-1,"      52,000",49.5,6층
주공5,노원구 중계동 359-1,"      67,000",58.46,8층
건영3,노원구 중계동 360-15,"      97,800",84.9,7층
주공5,노원구 중계동 359-1,"      39,000",38.64,9층
